402	2013-01-18 00:00:00	27162	1108
402	2013-01-19 00:00:00	28796	1006
402	2013-01-20 00:00:00	26170	974
402	2013-01-21 00:00:00	31184	968
402	2013-01-22 00:00:00	30290	928
402	2013-01-23 00:00:00	31878	1018
402	2013-01-24 00:00:00	29654	948
402	2013-01-25 00:00:00	27644	936
402	2013-01-26 00:00:00	27176	914
402	2013-01-27 00:00:00	24248	702
402	2013-01-28 00:00:00	26298	842
402	2013-01-29 00:00:00	28172	904
402	2013-01-30 00:00:00	26228	880
402	2013-01-31 00:00:00	20502	740
500	2013-01-01 00:00:00	43598	1136
500	2013-01-02 00:00:00	57336	1622
500	2013-01-03 00:00:00	65152	1482
500	2013-01-04 00:00:00	66672	2876
500	2013-01-05 00:00:00	70180	2268
500	2013-01-06 00:00:00	70046	2772
500	2013-01-07 00:00:00	68856	2004
500	2013-01-08 00:00:00	69416	1870
500	2013-01-09 00:00:00	67142	1620
500	2013-01-10 00:00:00	69436	2270
500	2013-01-11 00:00:00	65524	2384
500	2013-01-12 00:00:00	59332	2100
500	2013-01-13 00:00:00	65552	2014
500	2013-01-14 00:00:00	74490	1944
500	2013-01-15 00:00:00	67542	1386
500	2013-01-16 00:00:00	66548	1448
500	2013-01-17 00:00:00	63004	1640
500	2013-01-18 00:00:00	64576	2410
500	2013-01-19 00:00:00	64368	1966
500	2013-01-20 00:00:00	67716	1888
500	2013-01-21 00:00:00	67890	1888
500	2013-01-22 00:00:00	70266	1280
500	2013-01-23 00:00:00	65794	1562
500	2013-01-24 00:00:00	64592	1742
500	2013-01-25 00:00:00	61856	2072
500	2013-01-26 00:00:00	54120	1606
500	2013-01-27 00:00:00	57212	1788
500	2013-01-28 00:00:00	63664	1202
500	2013-01-29 00:00:00	60424	1112
500	2013-01-30 00:00:00	57002	1112
500	2013-01-31 00:00:00	55628	1326
600	2013-01-01 00:00:00	17552	608
600	2013-01-02 00:00:00	22766	942
600	2013-01-03 00:00:00	23506	1098
600	2013-01-04 00:00:00	25016	1088
