100	2013-01-22 00:00:00	3	18460	281
100	2013-01-22 00:00:00	5	15788	591
100	2013-01-23 00:00:00	1	50326	1151
100	2013-01-23 00:00:00	3	17838	282
100	2013-01-23 00:00:00	5	15005	537
100	2013-01-24 00:00:00	1	50558	1266
100	2013-01-24 00:00:00	3	17642	265
100	2013-01-24 00:00:00	5	14968	609
100	2013-01-25 00:00:00	1	42063	1164
100	2013-01-25 00:00:00	3	15704	324
100	2013-01-25 00:00:00	5	14419	557
100	2013-01-26 00:00:00	1	41289	960
100	2013-01-26 00:00:00	3	16081	285
100	2013-01-26 00:00:00	5	14070	495
100	2013-01-27 00:00:00	1	39172	1026
100	2013-01-27 00:00:00	3	15068	238
100	2013-01-27 00:00:00	5	13917	481
100	2013-01-28 00:00:00	1	41716	780
100	2013-01-28 00:00:00	3	16062	210
100	2013-01-28 00:00:00	5	15283	425
100	2013-01-29 00:00:00	1	41109	963
100	2013-01-29 00:00:00	3	17218	252
100	2013-01-29 00:00:00	5	14114	387
100	2013-01-30 00:00:00	1	36317	797
100	2013-01-30 00:00:00	3	18823	183
100	2013-01-30 00:00:00	5	11266	412
100	2013-01-31 00:00:00	1	33516	675
100	2013-01-31 00:00:00	3	18204	181
100	2013-01-31 00:00:00	5	10030	348
200	2013-01-01 00:00:00	1	6935	393
200	2013-01-01 00:00:00	3	498	1
200	2013-01-01 00:00:00	5	13751	383
200	2013-01-02 00:00:00	1	9131	711
200	2013-01-02 00:00:00	3	478	1
200	2013-01-02 00:00:00	5	16805	636
200	2013-01-03 00:00:00	1	9512	831
200	2013-01-03 00:00:00	3	460	1
200	2013-01-03 00:00:00	5	18648	837
200	2013-01-04 00:00:00	1	10047	697
200	2013-01-04 00:00:00	3	513	1
200	2013-01-04 00:00:00	5	17870	789
200	2013-01-05 00:00:00	1	11083	932
200	2013-01-05 00:00:00	3	575	1
200	2013-01-05 00:00:00	5	18043	900
200	2013-01-06 00:00:00	1	11924	912
200	2013-01-06 00:00:00	3	643	0
200	2013-01-06 00:00:00	5	17327	854
200	2013-01-07 00:00:00	1	11870	695
200	2013-01-07 00:00:00	3	542	1
200	2013-01-07 00:00:00	5	18022	801
200	2013-01-08 00:00:00	1	11341	768
200	2013-01-08 00:00:00	3	632	1
200	2013-01-08 00:00:00	5	18390	757
200	2013-01-09 00:00:00	1	12010	677
200	2013-01-09 00:00:00	3	652	2
200	2013-01-09 00:00:00	5	17050	711
200	2013-01-10 00:00:00	1	11819	756
200	2013-01-10 00:00:00	3	588	1
200	2013-01-10 00:00:00	5	16300	744
200	2013-01-11 00:00:00	1	11513	685
200	2013-01-11 00:00:00	3	525	1
200	2013-01-11 00:00:00	5	16215	894
200	2013-01-12 00:00:00	1	10305	733
200	2013-01-12 00:00:00	3	496	3
200	2013-01-12 00:00:00	5	16363	997
200	2013-01-13 00:00:00	1	11113	815
200	2013-01-13 00:00:00	3	602	2
200	2013-01-13 00:00:00	5	16781	795
200	2013-01-14 00:00:00	1	11015	510
200	2013-01-14 00:00:00	3	566	0
200	2013-01-14 00:00:00	5	16980	687
200	2013-01-15 00:00:00	1	10563	607
200	2013-01-15 00:00:00	3	617	2
200	2013-01-15 00:00:00	5	16915	793
200	2013-01-16 00:00:00	1	10032	613
200	2013-01-16 00:00:00	3	574	1
200	2013-01-16 00:00:00	5	13354	751
200	2013-01-17 00:00:00	1	9390	728
200	2013-01-17 00:00:00	3	539	0
200	2013-01-17 00:00:00	5	14693	688
200	2013-01-18 00:00:00	1	9618	748
200	2013-01-18 00:00:00	3	505	1
200	2013-01-18 00:00:00	5	15500	834
200	2013-01-19 00:00:00	1	10233	657
200	2013-01-19 00:00:00	3	499	0
200	2013-01-19 00:00:00	5	15501	703
200	2013-01-20 00:00:00	1	9784	636
200	2013-01-20 00:00:00	3	444	0
200	2013-01-20 00:00:00	5	16847	696
200	2013-01-21 00:00:00	1	9432	510
200	2013-01-21 00:00:00	3	419	3
200	2013-01-21 00:00:00	5	16556	639
200	2013-01-22 00:00:00	1	9882	492
200	2013-01-22 00:00:00	3	504	0
200	2013-01-22 00:00:00	5	16498	722
200	2013-01-23 00:00:00	1	9231	554
200	2013-01-23 00:00:00	3	507	1
200	2013-01-23 00:00:00	5	16348	728
200	2013-01-24 00:00:00	1	8744	554
200	2013-01-24 00:00:00	3	513	0
200	2013-01-24 00:00:00	5	14159	646
200	2013-01-25 00:00:00	1	8322	609
200	2013-01-25 00:00:00	3	432	9
200	2013-01-25 00:00:00	5	14358	746
200	2013-01-26 00:00:00	1	8184	556
200	2013-01-26 00:00:00	3	425	7
200	2013-01-26 00:00:00	5	13946	641
200	2013-01-27 00:00:00	1	8100	579
200	2013-01-27 00:00:00	3	453	4
200	2013-01-27 00:00:00	5	14497	607
200	2013-01-28 00:00:00	1	8278	450
200	2013-01-28 00:00:00	3	443	1
200	2013-01-28 00:00:00	5	15144	591
200	2013-01-29 00:00:00	1	8733	546
200	2013-01-29 00:00:00	3	502	1
200	2013-01-29 00:00:00	5	15251	572
200	2013-01-30 00:00:00	1	7988	631
200	2013-01-30 00:00:00	3	642	4
200	2013-01-30 00:00:00	5	14667	578
200	2013-01-31 00:00:00	1	7692	529
200	2013-01-31 00:00:00	3	435	0
200	2013-01-31 00:00:00	5	13602	421
300	2013-01-01 00:00:00	1	4234	37
300	2013-01-01 00:00:00	3	243	0
300	2013-01-01 00:00:00	5	10355	152
300	2013-01-02 00:00:00	1	4939	52
300	2013-01-02 00:00:00	3	310	0
300	2013-01-02 00:00:00	5	13952	282
300	2013-01-03 00:00:00	1	5592	39
300	2013-01-03 00:00:00	3	316	0
300	2013-01-03 00:00:00	5	14963	335
300	2013-01-04 00:00:00	1	6610	65
300	2013-01-04 00:00:00	3	350	0
300	2013-01-04 00:00:00	5	16504	267
300	2013-01-05 00:00:00	1	6444	93
300	2013-01-05 00:00:00	3	402	0
300	2013-01-05 00:00:00	5	16282	331
300	2013-01-06 00:00:00	1	7693	102
300	2013-01-06 00:00:00	3	282	0
300	2013-01-06 00:00:00	5	17317	341
300	2013-01-07 00:00:00	1	7039	86
300	2013-01-07 00:00:00	3	231	0
300	2013-01-07 00:00:00	5	16736	306
300	2013-01-08 00:00:00	1	7436	92
300	2013-01-08 00:00:00	3	329	0
300	2013-01-08 00:00:00	5	15784	305
300	2013-01-09 00:00:00	1	6786	70
300	2013-01-09 00:00:00	3	303	0
300	2013-01-09 00:00:00	5	17573	295
300	2013-01-10 00:00:00	1	7578	93
300	2013-01-10 00:00:00	3	309	0
300	2013-01-10 00:00:00	5	15318	276
300	2013-01-11 00:00:00	1	7115	123
300	2013-01-11 00:00:00	3	209	0
300	2013-01-11 00:00:00	5	16340	322
300	2013-01-12 00:00:00	1	7522	76
300	2013-01-12 00:00:00	3	258	0
300	2013-01-12 00:00:00	5	15740	279
300	2013-01-13 00:00:00	1	8096	68
300	2013-01-13 00:00:00	3	226	0
300	2013-01-13 00:00:00	5	15850	277
300	2013-01-14 00:00:00	1	8839	91
300	2013-01-14 00:00:00	3	305	0
300	2013-01-14 00:00:00	5	16912	323
300	2013-01-15 00:00:00	1	7950	78
300	2013-01-15 00:00:00	3	218	0
300	2013-01-15 00:00:00	5	18873	274
300	2013-01-16 00:00:00	1	8640	73
300	2013-01-16 00:00:00	3	293	0
300	2013-01-16 00:00:00	5	15375	322
300	2013-01-17 00:00:00	1	7333	54
300	2013-01-17 00:00:00	3	207	0
300	2013-01-17 00:00:00	5	18632	305
300	2013-01-18 00:00:00	1	6447	62
300	2013-01-18 00:00:00	3	199	0
300	2013-01-18 00:00:00	5	17497	320
300	2013-01-19 00:00:00	1	6733	52
300	2013-01-19 00:00:00	3	172	0
300	2013-01-19 00:00:00	5	18576	307
300	2013-01-20 00:00:00	1	7047	79
300	2013-01-20 00:00:00	3	231	1
300	2013-01-20 00:00:00	5	19929	306
300	2013-01-21 00:00:00	1	6884	103
300	2013-01-21 00:00:00	3	223	2
300	2013-01-21 00:00:00	5	18139	241
300	2013-01-22 00:00:00	1	7542	67
300	2013-01-22 00:00:00	3	211	0
300	2013-01-22 00:00:00	5	17722	238
300	2013-01-23 00:00:00	1	6850	56
300	2013-01-23 00:00:00	3	210	1
300	2013-01-23 00:00:00	5	17142	248
300	2013-01-24 00:00:00	1	6537	84
300	2013-01-24 00:00:00	3	242	3
300	2013-01-24 00:00:00	5	15541	269
300	2013-01-25 00:00:00	1	6504	57
300	2013-01-25 00:00:00	3	208	0
300	2013-01-25 00:00:00	5	13960	241
300	2013-01-26 00:00:00	1	5517	63
300	2013-01-26 00:00:00	3	189	0
300	2013-01-26 00:00:00	5	14322	297
300	2013-01-27 00:00:00	1	6002	82
300	2013-01-27 00:00:00	3	233	0
300	2013-01-27 00:00:00	5	14587	268
300	2013-01-28 00:00:00	1	6730	49
300	2013-01-28 00:00:00	3	205	0
300	2013-01-28 00:00:00	5	15403	231
300	2013-01-29 00:00:00	1	6311	73
300	2013-01-29 00:00:00	3	215	0
300	2013-01-29 00:00:00	5	16080	207
300	2013-01-30 00:00:00	1	5837	46
300	2013-01-30 00:00:00	3	327	3
300	2013-01-30 00:00:00	5	13818	206
300	2013-01-31 00:00:00	1	4627	51
300	2013-01-31 00:00:00	3	276	0
300	2013-01-31 00:00:00	5	13497	192
400	2013-01-01 00:00:00	1	5487	69
400	2013-01-01 00:00:00	3	733	10
400	2013-01-01 00:00:00	5	3892	68
400	2013-01-02 00:00:00	1	7964	52
400	2013-01-02 00:00:00	3	1039	1
400	2013-01-02 00:00:00	5	5690	56
400	2013-01-03 00:00:00	1	8944	69
400	2013-01-03 00:00:00	3	1220	3
400	2013-01-03 00:00:00	5	6006	90
400	2013-01-04 00:00:00	1	9311	91
400	2013-01-04 00:00:00	3	1221	4
400	2013-01-04 00:00:00	5	4956	127
400	2013-01-05 00:00:00	1	9043	100
400	2013-01-05 00:00:00	3	1141	2
400	2013-01-05 00:00:00	5	5162	95
400	2013-01-06 00:00:00	1	9848	114
400	2013-01-06 00:00:00	3	1344	0
400	2013-01-06 00:00:00	5	5810	111
400	2013-01-07 00:00:00	1	10025	120
400	2013-01-07 00:00:00	3	1304	1
400	2013-01-07 00:00:00	5	5251	99
400	2013-01-08 00:00:00	1	9898	102
400	2013-01-08 00:00:00	3	1245	1
400	2013-01-08 00:00:00	5	5498	90
400	2013-01-09 00:00:00	1	10529	122
400	2013-01-09 00:00:00	3	1210	2
400	2013-01-09 00:00:00	5	5558	119
400	2013-01-10 00:00:00	1	9822	113
400	2013-01-10 00:00:00	3	1050	0
400	2013-01-10 00:00:00	5	5168	119
400	2013-01-11 00:00:00	1	9346	105
400	2013-01-11 00:00:00	3	1070	0
400	2013-01-11 00:00:00	5	5229	96
400	2013-01-12 00:00:00	1	8438	96
400	2013-01-12 00:00:00	3	974	0
400	2013-01-12 00:00:00	5	4866	75
400	2013-01-13 00:00:00	1	8649	97
400	2013-01-13 00:00:00	3	929	1
400	2013-01-13 00:00:00	5	5329	65
400	2013-01-14 00:00:00	1	9169	86
400	2013-01-14 00:00:00	3	1028	1
400	2013-01-14 00:00:00	5	5117	102
400	2013-01-15 00:00:00	1	9585	125
400	2013-01-15 00:00:00	3	833	0
400	2013-01-15 00:00:00	5	5223	63
400	2013-01-16 00:00:00	1	9033	66
400	2013-01-16 00:00:00	3	1036	1
400	2013-01-16 00:00:00	5	4507	88
400	2013-01-17 00:00:00	1	8001	97
400	2013-01-17 00:00:00	3	918	1
400	2013-01-17 00:00:00	5	4730	73
400	2013-01-18 00:00:00	1	8191	117
400	2013-01-18 00:00:00	3	848	7
400	2013-01-18 00:00:00	5	4405	63
400	2013-01-19 00:00:00	1	8253	107
400	2013-01-19 00:00:00	3	772	1
400	2013-01-19 00:00:00	5	4684	74
400	2013-01-20 00:00:00	1	8365	108
400	2013-01-20 00:00:00	3	857	0
400	2013-01-20 00:00:00	5	5280	55
400	2013-01-21 00:00:00	1	9009	95
400	2013-01-21 00:00:00	3	912	1
400	2013-01-21 00:00:00	5	5615	67
400	2013-01-22 00:00:00	1	9243	70
400	2013-01-22 00:00:00	3	1090	0
400	2013-01-22 00:00:00	5	5354	55
400	2013-01-23 00:00:00	1	8333	86
400	2013-01-23 00:00:00	3	855	0
400	2013-01-23 00:00:00	5	5531	55
400	2013-01-24 00:00:00	1	8314	113
400	2013-01-24 00:00:00	3	900	0
400	2013-01-24 00:00:00	5	5198	73
400	2013-01-25 00:00:00	1	7483	77
400	2013-01-25 00:00:00	3	781	1
400	2013-01-25 00:00:00	5	5109	55
400	2013-01-26 00:00:00	1	7344	113
400	2013-01-26 00:00:00	3	904	1
400	2013-01-26 00:00:00	5	4482	61
400	2013-01-27 00:00:00	1	7577	68
400	2013-01-27 00:00:00	3	866	0
400	2013-01-27 00:00:00	5	4862	37
400	2013-01-28 00:00:00	1	7768	81
400	2013-01-28 00:00:00	3	981	2
400	2013-01-28 00:00:00	5	4766	39
400	2013-01-29 00:00:00	1	7145	95
400	2013-01-29 00:00:00	3	946	3
400	2013-01-29 00:00:00	5	4208	46
400	2013-01-30 00:00:00	1	6109	52
400	2013-01-30 00:00:00	3	1210	1
400	2013-01-30 00:00:00	5	3498	42
400	2013-01-31 00:00:00	1	5528	79
400	2013-01-31 00:00:00	3	947	1
400	2013-01-31 00:00:00	5	3150	30
401	2013-01-01 00:00:00	1	8594	158
401	2013-01-01 00:00:00	3	1115	3
401	2013-01-01 00:00:00	5	4838	240
401	2013-01-02 00:00:00	1	11410	302
401	2013-01-02 00:00:00	3	1424	2
401	2013-01-02 00:00:00	5	6323	252
401	2013-01-03 00:00:00	1	12296	291
401	2013-01-03 00:00:00	3	1728	6
401	2013-01-03 00:00:00	5	7217	341
401	2013-01-04 00:00:00	1	12707	245
401	2013-01-04 00:00:00	3	1559	12
401	2013-01-04 00:00:00	5	6717	328
401	2013-01-05 00:00:00	1	13059	307
401	2013-01-05 00:00:00	3	1921	3
401	2013-01-05 00:00:00	5	6791	286
401	2013-01-06 00:00:00	1	14752	277
401	2013-01-06 00:00:00	3	1825	2
401	2013-01-06 00:00:00	5	6801	379
401	2013-01-07 00:00:00	1	14097	254
401	2013-01-07 00:00:00	3	1724	4
401	2013-01-07 00:00:00	5	6745	304
401	2013-01-08 00:00:00	1	15057	299
401	2013-01-08 00:00:00	3	1540	0
401	2013-01-08 00:00:00	5	6261	265
401	2013-01-09 00:00:00	1	14798	239
401	2013-01-09 00:00:00	3	1433	0
401	2013-01-09 00:00:00	5	5891	321
401	2013-01-10 00:00:00	1	13861	277
401	2013-01-10 00:00:00	3	1468	9
401	2013-01-10 00:00:00	5	5956	350
401	2013-01-11 00:00:00	1	13699	186
401	2013-01-11 00:00:00	3	1643	4
401	2013-01-11 00:00:00	5	6271	236
401	2013-01-12 00:00:00	1	12870	333
401	2013-01-12 00:00:00	3	1406	0
401	2013-01-12 00:00:00	5	6758	206
401	2013-01-13 00:00:00	1	13266	237
401	2013-01-13 00:00:00	3	1227	1
401	2013-01-13 00:00:00	5	5542	276
401	2013-01-14 00:00:00	1	14956	304
401	2013-01-14 00:00:00	3	1321	5
401	2013-01-14 00:00:00	5	6286	186
401	2013-01-15 00:00:00	1	14571	226
401	2013-01-15 00:00:00	3	1307	0
401	2013-01-15 00:00:00	5	6693	226
401	2013-01-16 00:00:00	1	13664	299
401	2013-01-16 00:00:00	3	1365	5
401	2013-01-16 00:00:00	5	4955	271
401	2013-01-17 00:00:00	1	12555	260
401	2013-01-17 00:00:00	3	1223	1
401	2013-01-17 00:00:00	5	5981	263
401	2013-01-18 00:00:00	1	12066	267
401	2013-01-18 00:00:00	3	1306	18
401	2013-01-18 00:00:00	5	5453	274
401	2013-01-19 00:00:00	1	12054	262
401	2013-01-19 00:00:00	3	1416	0
401	2013-01-19 00:00:00	5	5992	235
401	2013-01-20 00:00:00	1	12975	254
401	2013-01-20 00:00:00	3	1380	1
401	2013-01-20 00:00:00	5	6661	261
401	2013-01-21 00:00:00	1	13976	265
401	2013-01-21 00:00:00	3	1493	0
401	2013-01-21 00:00:00	5	6165	216
401	2013-01-22 00:00:00	1	13968	242
401	2013-01-22 00:00:00	3	1477	5
401	2013-01-22 00:00:00	5	6170	411
401	2013-01-23 00:00:00	1	14220	241
401	2013-01-23 00:00:00	3	1390	0
401	2013-01-23 00:00:00	5	6439	280
401	2013-01-24 00:00:00	1	12887	275
401	2013-01-24 00:00:00	3	1256	2
401	2013-01-24 00:00:00	5	6353	255
401	2013-01-25 00:00:00	1	12277	304
401	2013-01-25 00:00:00	3	1230	2
401	2013-01-25 00:00:00	5	5822	228
401	2013-01-26 00:00:00	1	10483	224
401	2013-01-26 00:00:00	3	1175	0
401	2013-01-26 00:00:00	5	5074	209
401	2013-01-27 00:00:00	1	11311	221
401	2013-01-27 00:00:00	3	1246	0
401	2013-01-27 00:00:00	5	5570	170
401	2013-01-28 00:00:00	1	11023	189
401	2013-01-28 00:00:00	3	1238	0
401	2013-01-28 00:00:00	5	5403	154
401	2013-01-29 00:00:00	1	11313	209
401	2013-01-29 00:00:00	3	1186	0
401	2013-01-29 00:00:00	5	6474	163
401	2013-01-30 00:00:00	1	10259	179
401	2013-01-30 00:00:00	3	1389	5
401	2013-01-30 00:00:00	5	3976	232
401	2013-01-31 00:00:00	1	9206	213
401	2013-01-31 00:00:00	3	1285	0
401	2013-01-31 00:00:00	5	3362	186
402	2013-01-01 00:00:00	1	1544	136
402	2013-01-01 00:00:00	3	44	0
402	2013-01-01 00:00:00	5	7570	334
402	2013-01-02 00:00:00	1	2607	237
402	2013-01-02 00:00:00	3	31	1
402	2013-01-02 00:00:00	5	10412	451
402	2013-01-03 00:00:00	1	2601	187
402	2013-01-03 00:00:00	3	41	1
402	2013-01-03 00:00:00	5	11014	451
402	2013-01-04 00:00:00	1	2471	195
402	2013-01-04 00:00:00	3	53	0
402	2013-01-04 00:00:00	5	10123	408
402	2013-01-05 00:00:00	1	2568	225
402	2013-01-05 00:00:00	3	44	0
402	2013-01-05 00:00:00	5	11338	534
402	2013-01-06 00:00:00	1	2490	176
402	2013-01-06 00:00:00	3	33	0
402	2013-01-06 00:00:00	5	11447	480
402	2013-01-07 00:00:00	1	2768	229
402	2013-01-07 00:00:00	3	37	0
402	2013-01-07 00:00:00	5	11426	436
402	2013-01-08 00:00:00	1	3078	253
402	2013-01-08 00:00:00	3	29	0
402	2013-01-08 00:00:00	5	12293	496
402	2013-01-09 00:00:00	1	2582	197
402	2013-01-09 00:00:00	3	34	0
402	2013-01-09 00:00:00	5	11622	453
402	2013-01-10 00:00:00	1	2557	204
402	2013-01-10 00:00:00	3	40	0
402	2013-01-10 00:00:00	5	11490	439
402	2013-01-11 00:00:00	1	2809	196
402	2013-01-11 00:00:00	3	33	1
402	2013-01-11 00:00:00	5	10576	440
402	2013-01-12 00:00:00	1	2600	236
402	2013-01-12 00:00:00	3	27	0
402	2013-01-12 00:00:00	5	10403	466
402	2013-01-13 00:00:00	1	2856	186
402	2013-01-13 00:00:00	3	32	0
402	2013-01-13 00:00:00	5	10694	402
402	2013-01-14 00:00:00	1	3151	186
402	2013-01-14 00:00:00	3	32	0
402	2013-01-14 00:00:00	5	11978	464
402	2013-01-15 00:00:00	1	2741	156
402	2013-01-15 00:00:00	3	46	0
402	2013-01-15 00:00:00	5	11325	307
402	2013-01-16 00:00:00	1	2540	154
402	2013-01-16 00:00:00	3	29	1
402	2013-01-16 00:00:00	5	10224	408
402	2013-01-17 00:00:00	1	2598	146
402	2013-01-17 00:00:00	3	25	1
402	2013-01-17 00:00:00	5	11152	405
402	2013-01-18 00:00:00	1	2474	199
402	2013-01-18 00:00:00	3	41	0
402	2013-01-18 00:00:00	5	10162	340
402	2013-01-19 00:00:00	1	2499	156
402	2013-01-19 00:00:00	3	17	0
402	2013-01-19 00:00:00	5	11142	318
402	2013-01-20 00:00:00	1	2118	140
402	2013-01-20 00:00:00	3	38	0
402	2013-01-20 00:00:00	5	10236	340
402	2013-01-21 00:00:00	1	3146	159
402	2013-01-21 00:00:00	3	35	0
402	2013-01-21 00:00:00	5	11518	305
402	2013-01-22 00:00:00	1	3100	130
402	2013-01-22 00:00:00	3	43	1
402	2013-01-22 00:00:00	5	11161	310
402	2013-01-23 00:00:00	1	3052	163
402	2013-01-23 00:00:00	3	46	0
402	2013-01-23 00:00:00	5	11921	318
402	2013-01-24 00:00:00	1	2343	150
402	2013-01-24 00:00:00	3	40	0
402	2013-01-24 00:00:00	5	11632	312
402	2013-01-25 00:00:00	1	2470	139
402	2013-01-25 00:00:00	3	25	0
402	2013-01-25 00:00:00	5	10495	298
402	2013-01-26 00:00:00	1	2251	139
402	2013-01-26 00:00:00	3	33	0
