2013-07-05	1	1	3	0	0	street	0	1	0.0
2013-07-05	1	1	3	0	0	xiaoqu	0	1	0.0
2013-07-05	1	1	3	0	0	searchKey	0	1	0.0
2013-07-05	1	1	3	0	0	close	0	1	0.0
2013-07-05	1	1	3	0	0	house	0	1	0.0
2013-07-05	1	1	3	0	1		0	1	0.0
2013-07-05	1	1	3	0	1	city	0	1	0.0
2013-07-05	1	1	3	0	1	district	0	1	0.0
2013-07-05	1	1	3	0	1	street	0	1	0.0
2013-07-05	1	1	3	0	1	xiaoqu	0	1	0.0
2013-07-05	1	1	3	0	1	searchKey	0	1	0.0
2013-07-05	1	1	3	0	1	close	0	1	0.0
2013-07-05	1	1	3	0	1	house	0	1	0.0
2013-07-05	1	1	3	1	0		0	1	0.0
2013-07-05	1	1	3	1	0	city	0	1	0.0
2013-07-05	1	1	3	1	0	district	0	1	0.0
2013-07-05	1	1	3	1	0	street	0	1	0.0
2013-07-05	1	1	3	1	0	xiaoqu	0	1	0.0
2013-07-05	1	1	3	1	0	searchKey	0	1	0.0
2013-07-05	1	1	3	1	0	close	0	1	0.0
2013-07-05	1	1	3	1	0	house	0	1	0.0
2013-07-05	1	1	3	1	1		0	1	0.0
2013-07-05	1	1	3	1	1	city	0	1	0.0
2013-07-05	1	1	3	1	1	district	0	1	0.0
2013-07-05	1	1	3	1	1	street	0	1	0.0
2013-07-05	1	1	3	1	1	xiaoqu	0	1	0.0
2013-07-05	1	1	3	1	1	searchKey	0	1	0.0
2013-07-05	1	1	3	1	1	close	0	1	0.0
2013-07-05	1	1	3	1	1	house	0	1	0.0
2013-07-05	1	1	4	0	0		0	1	0.0
2013-07-05	1	1	4	0	0	city	0	1	0.0
2013-07-05	1	1	4	0	0	district	0	1	0.0
2013-07-05	1	1	4	0	0	street	0	1	0.0
2013-07-05	1	1	4	0	0	xiaoqu	0	1	0.0
2013-07-05	1	1	4	0	0	searchKey	0	1	0.0
2013-07-05	1	1	4	0	0	close	0	1	0.0
2013-07-05	1	1	4	0	0	house	0	1	0.0
2013-07-05	1	1	4	0	1		0	1	0.0
2013-07-05	1	1	4	0	1	city	0	1	0.0
2013-07-05	1	1	4	0	1	district	0	1	0.0
2013-07-05	1	1	4	0	1	street	0	1	0.0
2013-07-05	1	1	4	0	1	xiaoqu	0	1	0.0
2013-07-05	1	1	4	0	1	searchKey	0	1	0.0
2013-07-05	1	1	4	0	1	close	0	1	0.0
2013-07-05	1	1	4	0	1	house	0	1	0.0
2013-07-05	1	1	4	1	0		0	1	0.0
2013-07-05	1	1	4	1	0	city	0	1	0.0
2013-07-05	1	1	4	1	0	district	0	1	0.0
2013-07-05	1	1	4	1	0	street	0	1	0.0
2013-07-05	1	1	4	1	0	xiaoqu	0	1	0.0
2013-07-05	1	1	4	1	0	searchKey	0	1	0.0
2013-07-05	1	1	4	1	0	close	0	1	0.0
2013-07-05	1	1	4	1	0	house	0	1	0.0
2013-07-05	1	1	4	1	1		0	1	0.0
2013-07-05	1	1	4	1	1	city	0	1	0.0
2013-07-05	1	1	4	1	1	district	0	1	0.0
2013-07-05	1	1	4	1	1	street	0	1	0.0
2013-07-05	1	1	4	1	1	xiaoqu	0	1	0.0
2013-07-05	1	1	4	1	1	searchKey	0	1	0.0
2013-07-05	1	1	4	1	1	close	0	1	0.0
2013-07-05	1	1	4	1	1	house	0	1	0.0
2013-07-05	1	2	0	0	0		0	4394	0.0
2013-07-05	1	2	0	0	0	city	19	4394	0.00432407828858
2013-07-05	1	2	0	0	0	district	26	4394	0.00591715976331
2013-07-05	1	2	0	0	0	street	19	4394	0.00432407828858
2013-07-05	1	2	0	0	0	xiaoqu	5	4394	0.0011379153391
2013-07-05	1	2	0	0	0	searchKey	0	4394	0.0
2013-07-05	1	2	0	0	0	close	415	4394	0.0944469731452
2013-07-05	1	2	0	0	0	house	0	4394	0.0
2013-07-05	1	2	0	0	1		0	2189	0.0
2013-07-05	1	2	0	0	1	city	3	2189	0.00137048880767
2013-07-05	1	2	0	0	1	district	2	2189	0.000913659205116
2013-07-05	1	2	0	0	1	street	1	2189	0.000456829602558
2013-07-05	1	2	0	0	1	xiaoqu	2	2189	0.000913659205116
2013-07-05	1	2	0	0	1	searchKey	0	2189	0.0
2013-07-05	1	2	0	0	1	close	217	2189	0.0991320237551
2013-07-05	1	2	0	0	1	house	0	2189	0.0
2013-07-05	1	2	0	1	0		0	1	0.0
2013-07-05	1	2	0	1	0	city	0	1	0.0
2013-07-05	1	2	0	1	0	district	0	1	0.0
2013-07-05	1	2	0	1	0	street	0	1	0.0
2013-07-05	1	2	0	1	0	xiaoqu	0	1	0.0
2013-07-05	1	2	0	1	0	searchKey	0	1	0.0
2013-07-05	1	2	0	1	0	close	0	1	0.0
2013-07-05	1	2	0	1	0	house	0	1	0.0
2013-07-05	1	2	0	1	1		0	1	0.0
2013-07-05	1	2	0	1	1	city	0	1	0.0
2013-07-05	1	2	0	1	1	district	0	1	0.0
2013-07-05	1	2	0	1	1	street	0	1	0.0
2013-07-05	1	2	0	1	1	xiaoqu	0	1	0.0
2013-07-05	1	2	0	1	1	searchKey	0	1	0.0
2013-07-05	1	2	0	1	1	close	0	1	0.0
2013-07-05	1	2	0	1	1	house	0	1	0.0
2013-07-05	1	2	1	0	0		0	1	0.0
2013-07-05	1	2	1	0	0	city	0	1	0.0
2013-07-05	1	2	1	0	0	district	0	1	0.0
2013-07-05	1	2	1	0	0	street	0	1	0.0
2013-07-05	1	2	1	0	0	xiaoqu	0	1	0.0
2013-07-05	1	2	1	0	0	searchKey	0	1	0.0
2013-07-05	1	2	1	0	0	close	0	1	0.0
2013-07-05	1	2	1	0	0	house	0	1	0.0
2013-07-05	1	2	1	0	1		0	1	0.0
2013-07-05	1	2	1	0	1	city	0	1	0.0
2013-07-05	1	2	1	0	1	district	0	1	0.0
2013-07-05	1	2	1	0	1	street	0	1	0.0
2013-07-05	1	2	1	0	1	xiaoqu	0	1	0.0
2013-07-05	1	2	1	0	1	searchKey	0	1	0.0
2013-07-05	1	2	1	0	1	close	0	1	0.0
2013-07-05	1	2	1	0	1	house	0	1	0.0
2013-07-05	1	2	1	1	0		0	1	0.0
2013-07-05	1	2	1	1	0	city	0	1	0.0
2013-07-05	1	2	1	1	0	district	0	1	0.0
2013-07-05	1	2	1	1	0	street	0	1	0.0
2013-07-05	1	2	1	1	0	xiaoqu	0	1	0.0
2013-07-05	1	2	1	1	0	searchKey	0	1	0.0
2013-07-05	1	2	1	1	0	close	0	1	0.0
2013-07-05	1	2	1	1	0	house	0	1	0.0
2013-07-05	1	2	1	1	1		0	1	0.0
2013-07-05	1	2	1	1	1	city	0	1	0.0
2013-07-05	1	2	1	1	1	district	0	1	0.0
2013-07-05	1	2	1	1	1	street	0	1	0.0
2013-07-05	1	2	1	1	1	xiaoqu	0	1	0.0
2013-07-05	1	2	1	1	1	searchKey	0	1	0.0
2013-07-05	1	2	1	1	1	close	0	1	0.0
2013-07-05	1	2	1	1	1	house	0	1	0.0
2013-07-05	1	2	2	0	0		0	1	0.0
2013-07-05	1	2	2	0	0	city	0	1	0.0
2013-07-05	1	2	2	0	0	district	0	1	0.0
2013-07-05	1	2	2	0	0	street	0	1	0.0
2013-07-05	1	2	2	0	0	xiaoqu	0	1	0.0
2013-07-05	1	2	2	0	0	searchKey	0	1	0.0
2013-07-05	1	2	2	0	0	close	0	1	0.0
2013-07-05	1	2	2	0	0	house	0	1	0.0
2013-07-05	1	2	2	0	1		0	1	0.0
2013-07-05	1	2	2	0	1	city	0	1	0.0
2013-07-05	1	2	2	0	1	district	0	1	0.0
