益阳	371	2347	6.32	1116	325	38	5	506	351	2	0
漯河	710	4299	6.05	1152	781	21	3	330	1870	139	0
衡阳	656	4347	6.62	1225	422	1	0	457	2044	197	0
黔南	98	505	5.14	269	119	3	0	67	45	0	0
日喀则	6	36	6.11	26	7	2	0	0	0	0	0
阳江	262	1681	6.41	273	429	0	0	387	589	1	0
阿克苏	220	1412	6.39	489	121	0	7	200	587	5	0
濮阳	597	3513	5.88	1058	446	9	22	410	1449	117	0
塔城	63	358	5.64	276	54	0	0	27	0	0	0
朝阳市	482	2994	6.2	853	463	56	1	440	1115	63	0
洛阳	1798	11976	6.65	3052	1545	0	8	578	5751	261	778
红河	258	1454	5.62	957	185	13	0	298	0	0	0
儋州	13	39	2.84	22	17	0	0	0	0	0	0
南京	4444	23997	5.39	3841	4169	74	64	2811	11295	477	1262
齐齐哈尔	750	4692	6.25	3044	227	59	0	708	622	29	0
伊春	132	647	4.88	593	32	0	0	20	0	0	0
安康	140	745	5.31	168	227	7	0	284	58	0	0
六盘水	119	580	4.86	163	109	2	0	93	209	1	0
和田	20	134	6.71	56	32	0	0	45	0	0	0
内江	260	1433	5.49	282	305	26	2	432	381	3	0
鹤壁	530	3259	6.14	1888	506	0	0	267	598	0	0
六安	339	1672	4.92	657	198	15	0	189	567	43	0
沧州	1045	5259	5.03	1804	754	78	0	771	1799	50	0
信阳	750	4583	6.1	1946	435	27	16	314	1701	142	0
库尔勒	98	393	3.98	200	73	1	0	117	0	0	0
白银	179	1114	6.19	642	236	0	0	235	0	0	0
昭通	58	238	4.06	80	54	3	0	74	25	0	0
曲靖	285	1594	5.59	374	399	14	0	115	645	44	0
泰州	391	1906	4.87	590	281	5	3	167	810	48	0
长治	544	2953	5.42	1205	406	14	0	111	1185	29	0
怒江	9	41	4.37	34	5	1	0	0	0	0	0
兴安	110	575	5.21	384	55	0	1	134	0	0	0
葫芦岛	818	5573	6.8	1940	516	163	0	2953	0	0	0
亳州	172	827	4.79	475	115	2	0	233	0	0	0
达州	556	4016	7.21	1242	496	53	0	566	1517	141	0
秦皇岛	909	5186	5.7	1339	931	6	3	1305	1518	82	0
阿拉善	14	69	4.92	60	6	0	0	2	0	0	0
黔东南	111	616	5.54	345	77	0	0	192	0	0	0
南昌	1007	6590	6.54	2491	1137	37	3	975	1622	95	228
钦州	75	429	5.7	79	126	0	0	223	0	0	0
武汉	6591	41036	6.22	6195	4726	88	90	4378	22026	990	2541
宣城	116	493	4.24	261	112	5	0	85	25	2	0
苏州	4464	21838	4.89	3376	3568	49	91	3666	9982	452	652
天水	258	1499	5.8	404	234	5	7	281	566	0	0
枣庄	1240	8612	6.94	2354	2047	91	22	1279	2648	170	0
潍坊	3660	26906	7.35	4852	3175	103	35	4021	12825	501	1391
甘南	12	63	5.12	56	6	0	0	0	0	0	0
商洛	56	288	5.12	105	34	1	0	19	127	0	0
梅州	281	1426	5.06	448	231	0	2	98	637	7	0
赤峰	1037	6957	6.7	1954	941	25	8	919	2776	330	0
湘潭	397	2571	6.47	758	331	54	0	349	968	110	0
贵港	190	995	5.21	195	219	13	0	264	301	2	0
韶关	292	1781	6.09	427	526	0	0	324	502	0	0
汕尾	203	1094	5.38	283	390	29	0	356	33	0	0
河池	115	644	5.6	281	101	2	0	188	70	0	0
鹰潭	132	727	5.49	218	98	0	0	145	258	6	0
阿坝	16	95	5.89	88	6	0	0	0	0	0	0
蚌埠	548	3020	5.5	524	350	2	0	257	1633	57	194
昌吉	323	2329	7.21	679	260	7	9	62	1231	78	0
西双版纳	137	860	6.27	267	81	0	0	88	423	0	0
铜仁	93	571	6.11	132	92	0	0	168	178	0	0
郑州	8371	55259	6.6	13944	4196	370	151	3882	27501	938	4274
福州	2524	13513	5.35	2576	2812	25	78	2030	5342	203	443
上饶	508	3044	5.98	844	628	8	0	472	1032	58	0
连云港	1042	6122	5.87	3388	883	34	6	1809	0	0	0
延安	274	1661	6.04	973	204	7	9	466	0	0	0
吉林	1347	9854	7.31	2145	1069	52	2	2172	3757	125	529
绍兴	161	554	3.42	242	120	0	0	152	38	0	0
咸宁	170	953	5.58	350	163	0	1	122	315	0	0
喀什	116	666	5.71	215	86	0	0	189	175	0	0
永州	411	2710	6.58	986	408	0	2	368	925	18	0
阿勒泰	119	694	5.82	599	83	0	0	11	0	0	0
巢湖	292	1628	5.57	560	237	10	0	129	654	35	0
庆阳	286	1785	6.22	592	152	39	0	37	845	119	0
怀化	414	2683	6.47	797	429	10	0	264	1138	42	0
南宁	1840	11980	6.5	1357	1610	34	62	1867	6096	214	736
恩施	213	1337	6.26	415	171	39	0	234	475	0	0
潜江	54	365	6.67	171	101	0	0	92	0	0	0
果洛	0	0	1.0	0	0	0	0	0	0	0	0
那曲	0	0	2.0	0	0	0	0	0	0	0	0
黄石	351	2105	5.99	594	461	16	0	312	651	69	0
呼和浩特	1653	11533	6.97	2710	1169	65	37	994	5507	257	789
汉中	345	2119	6.13	902	295	39	0	63	783	36	0
图木舒克	1	3	2.29	2	0	0	0	0	0	0	0
宜昌	1348	9387	6.96	2977	699	3	18	730	4593	226	137
三亚	817	4377	5.35	815	811	32	94	333	1887	79	322
海口	2586	21437	8.28	2107	2814	59	1	2252	12335	453	1412
重庆	7983	54085	6.77	17513	5315	331	19	5790	21640	1108	2366
清远	448	3325	7.41	255	662	0	6	769	1487	144	0
张掖	157	1078	6.84	313	208	9	0	91	449	7	0
忻州	361	1948	5.39	698	279	26	2	202	717	22	0
新余	169	1073	6.32	485	256	0	0	320	11	0	0
唐山	1981	12051	6.08	3735	1699	55	38	2385	4011	125	0
萍乡	309	2021	6.53	403	272	0	6	141	1149	48	0
嘉兴	390	1629	4.17	410	514	14	1	620	68	0	0
德州	1494	8729	5.84	2927	1080	34	0	1178	3081	142	283
广元	168	1073	6.37	376	128	1	0	567	0	0	0
咸阳	622	4019	6.45	1168	243	44	15	169	2188	190	0
娄底	381	2421	6.34	414	312	1	0	255	1331	106	0
北京	18344	96193	5.24	11190	8249	689	2493	10986	47102	3234	12247
池州	155	810	5.2	155	197	0	0	107	349	0	0
郴州	365	2149	5.87	604	406	0	3	465	630	38	0
宝鸡	914	5812	6.35	1325	625	29	32	290	2942	143	424
兰州	2334	14353	6.14	2901	1012	14	47	666	8612	295	802
丽江	170	1102	6.45	162	283	5	0	258	374	17	0
凉山	319	2330	7.3	616	279	21	37	67	1216	92	0
张家界	85	611	7.15	223	118	2	0	180	88	0	0
厦门	3132	15883	5.06	3441	2483	34	105	2467	5874	243	1233
淮南	616	3829	6.21	623	483	35	0	176	2414	96	0
通辽	673	4717	7.0	1248	711	0	1	688	1923	145	0
北海	366	2080	5.68	351	333	40	5	219	1067	64	0
海西	48	194	4.01	179	12	0	0	3	0	0	0
临夏	57	391	6.77	296	67	1	0	25	0	0	0
晋城	418	2284	5.45	678	377	7	0	118	1027	75	0
楚雄	167	1022	6.12	269	176	6	2	399	168	0	0
绵阳	716	4317	6.02	960	668	16	0	802	1605	65	199
牡丹江	590	3868	6.55	1490	536	49	9	1235	547	0	0
孝感	316	1644	5.2	832	365	0	0	306	139	0	0
乌兰察布	134	733	5.43	433	79	0	0	220	0	0	0
滨州	1618	12128	7.49	3497	1385	120	129	804	5113	177	900
资阳	184	943	5.12	254	201	3	0	231	249	3	0
张家口	891	5352	6.0	2046	770	2	0	662	1854	15	0
大庆	1400	8886	6.34	4212	465	97	13	614	3358	125	0
昆明	2170	11901	5.48	1523	2528	42	20	2163	4881	146	595
朔州	223	1143	5.11	924	140	0	17	60	0	0	0
赣州	563	3502	6.21	843	590	18	30	485	1474	58	0
迪庆	7	38	4.98	24	14	0	0	0	0	0	0
巴彦淖尔	251	1473	5.86	589	229	6	0	387	261	0	0
合肥	3509	21353	6.08	2696	2532	229	7	4287	9971	297	1331
五家渠	32	174	5.44	123	44	0	0	7	0	0	0
百色	96	491	5.12	346	105	0	0	39	0	0	0
广安	281	1363	4.84	606	193	3	24	228	308	0	0
珠海	1154	6082	5.27	778	1266	18	16	1766	2075	64	96
海东	73	264	3.57	231	32	0	0	0	0	0	0
毕节	84	482	5.72	163	123	2	0	193	0	0	0
拉萨	79	366	4.59	291	59	2	0	13	0	0	0
克孜勒苏	7	27	3.82	21	6	0	0	0	0	0	0
阜阳	670	3836	5.71	1194	307	33	0	411	1759	131	0
荆州	579	3629	6.26	779	477	21	14	561	1574	201	0
济南	7092	47773	6.73	10067	5817	424	42	6613	21182	674	2952
上海	11181	48503	4.33	6958	5884	156	1297	8678	19732	797	4999
泉州	931	5405	5.8	766	891	22	35	1387	1972	83	245
菏泽	938	5684	6.06	2059	1228	47	0	673	1589	87	0
崇左	32	133	4.07	121	12	0	0	0	0	0	0
镇江	280	1221	4.36	334	360	9	0	386	128	2	0
阳泉	519	3298	6.35	1981	275	26	7	577	431	0	0
台州	376	1594	4.23	654	378	3	0	232	317	8	0
威海	2416	19995	8.27	2376	2689	20	69	2357	10803	356	1323
甘孜	21	107	5.12	93	12	0	0	2	0	0	0
桂林	995	7045	7.07	1151	745	84	13	574	3864	130	481
乐山	354	2289	6.46	584	408	31	0	220	972	71	0
长沙	2731	16302	5.96	2393	2505	118	8	2902	6961	276	1136
中山	1353	8755	6.46	689	1701	51	13	2244	3813	156	85
吴忠	103	543	5.24	102	149	0	0	230	60	0	0
贺州	94	401	4.24	111	98	2	0	124	65	0	0
南充	574	3246	5.65	1005	519	0	0	262	1329	129	0
东营	1077	5540	5.14	2244	727	73	9	597	1688	199	0
来宾	59	254	4.26	179	64	0	0	11	0	0	0
襄阳	802	5183	6.45	1474	576	5	0	345	2566	216	0
岳阳	625	4103	6.55	1648	425	25	0	576	1312	115	0
玉树	0	0	1.0	0	0	0	0	0	0	0	0
贵阳	955	5398	5.64	763	1272	11	4	1015	1990	93	247
乌鲁木齐	2864	20124	7.02	5264	1051	208	19	833	10842	368	1537
常德	589	3578	6.06	1567	574	2	7	818	583	24	0
石河子	534	4912	9.18	916	380	35	21	175	2968	108	308
眉山	233	1297	5.55	352	318	0	2	173	428	21	0
太原	3268	20915	6.39	5182	2245	79	50	2090	9937	307	1021
长春	5826	42562	7.3	11184	4447	383	136	5569	17740	719	2382
随州	197	1302	6.59	254	153	0	4	106	711	71	0
玉溪	212	1144	5.37	379	244	0	0	494	26	0	0
株洲	715	4810	6.71	809	753	31	0	1003	1915	116	180
阿里	1	1	1.3	0	1	0	0	0	0	0	0
莱芜	493	2762	5.6	490	548	0	0	417	1263	43	0
铁岭	657	4302	6.54	1437	571	45	36	691	1455	66	0
西安	5480	35261	6.43	5939	5064	231	129	2842	18220	576	2257
嘉峪关	40	165	4.08	151	9	0	0	4	0	0	0
德宏	72	377	5.2	293	72	0	0	11	0	0	0
定西	89	528	5.9	388	115	0	0	24	0	0	0
三明	302	1796	5.93	741	303	0	0	510	237	3	0
宜春	372	1991	5.34	801	347	38	1	307	453	43	0
宁波	1952	10236	5.24	1527	2221	92	0	1070	4824	151	347
乌海	127	719	5.64	228	175	3	2	310	0	0	0
青岛	7527	52042	6.91	7966	5096	395	4	4991	29257	922	3408
济源	173	1187	6.86	358	407	0	0	422	0	0	0
丹东	765	5382	7.03	928	498	163	67	946	2623	154	0
焦作	651	3972	6.09	1912	468	28	0	404	1109	50	0
临汾	536	3376	6.29	1357	623	1	0	536	837	21	0
陇南	28	131	4.56	107	20	0	0	2	0	0	0
南通	1497	7948	5.3	1020	3143	14	5	376	2987	66	334
巴音郭楞	73	376	5.15	255	28	0	0	90	0	0	0
自贡	722	5278	7.3	1041	721	44	64	206	2985	215	0
周口	515	2817	5.46	1637	336	4	26	724	89	0	0
黄南	0	0	1.0	0	0	0	0	0	0	0	0
常州	1196	5910	4.94	921	1302	17	20	799	2665	79	105
固原	41	257	6.21	81	81	0	0	94	0	0	0
鞍山	1774	12707	7.16	4638	862	94	0	2185	4633	294	0
通化	220	1048	4.74	779	79	0	0	189	0	0	0
宁德	280	1587	5.66	486	260	2	36	237	502	62	0
泰安	1428	8253	5.77	2195	1292	57	5	1113	3350	238	0
十堰	385	2340	6.07	1164	315	28	0	135	626	71	0
大连	3962	27998	7.06	4230	2751	67	72	3312	14809	670	2083
包头	946	6006	6.34	1481	1149	44	0	1070	1850	106	304
鄂尔多斯	392	2027	5.17	1080	158	13	2	484	289	0	0
哈尔滨	3349	22260	6.64	6541	1096	117	51	1226	12000	277	949
伊犁	220	1368	6.2	401	150	8	3	460	342	2	0
惠州	1076	6569	6.1	642	1356	16	48	1514	2674	83	232
宿迁	699	4174	5.97	1173	582	10	7	610	1699	89	0
遵义	455	3458	7.59	860	435	9	24	389	1569	171	0
黄冈	336	1971	5.86	744	466	0	0	485	274	0	0
平顶山	684	3882	5.67	1702	501	15	26	383	1175	77	0
攀枝花	267	1476	5.51	628	147	8	0	373	315	2	0
烟台	3117	18957	6.08	5401	2136	76	4	2365	7930	384	658
五指山	57	298	5.18	235	38	0	0	24	0	0	0
白山	154	753	4.88	573	123	0	0	56	0	0	0
佳木斯	487	3499	7.17	1057	327	2	12	1079	1005	15	0
商丘	966	6591	6.82	1763	767	60	0	567	2956	106	369
河源	232	1313	5.66	234	222	9	10	203	599	34	0
锡林郭勒	105	664	6.3	370	70	3	0	220	0	0	0
廊坊	1915	12074	6.3	2762	1098	21	15	2481	4670	243	782
龙岩	225	1195	5.3	265	188	2	14	236	423	64	0
开封	835	5694	6.81	1413	896	11	5	580	2611	176	0
茂名	276	1553	5.61	328	341	11	3	340	486	41	0
西宁	1001	6198	6.19	1696	458	45	81	414	2967	80	456
马鞍山	246	1346	5.45	322	224	0	2	129	633	32	0
阿拉尔	15	77	5.02	70	5	1	0	0	0	0	0
临沂	2361	15847	6.71	3050	2179	48	49	1219	7775	313	1209
邢台	824	4309	5.22	1990	711	34	2	470	1018	81	0
梧州	226	1555	6.87	270	270	0	0	1015	0	0	0
聊城	852	4595	5.39	1631	488	74	0	426	1748	91	134
铜陵	217	1207	5.54	385	198	0	0	144	468	10	0
铜川	126	757	5.97	513	159	0	0	36	49	0	0
运城	547	2873	5.25	1204	378	2	0	160	1084	44	0
抚顺	1073	6782	6.31	2922	489	0	1	1859	1508	0	0
鹤岗	219	1106	5.03	891	78	0	0	135	0	0	0
黔西南	52	313	5.98	65	97	0	0	47	102	0	0
吐鲁番	72	453	6.24	349	68	4	0	30	0	0	0
湘西	140	806	5.73	697	105	0	4	0	0	0	0
抚州	326	1787	5.47	767	333	2	0	204	474	4	0
大兴安岭	76	369	4.81	338	24	1	0	5	0	0	0
哈密	111	554	4.99	225	101	9	1	95	120	0	0
遂宁	384	2134	5.54	537	375	4	0	397	772	47	0
荆门	278	1703	6.11	434	432	0	0	382	452	1	0
沈阳	7040	51660	7.33	8309	4707	212	78	5374	29214	766	2998
博尔塔拉	81	450	5.55	345	55	0	2	47	0	0	0
林芝	12	39	3.29	36	3	0	0	0	0	0	0
黄山	301	1806	5.99	505	270	23	7	118	829	52	0
七台河	172	1047	6.09	871	82	0	0	93	0	0	0
淄博	3850	29357	7.62	6177	2745	154	60	2703	15980	611	924
延边	473	3519	7.43	748	520	18	11	886	1307	26	0
海南州	12	43	3.37	37	3	0	0	2	0	0	0
南平	336	2292	6.8	666	558	5	0	499	558	3	0
巴中	161	905	5.61	284	130	16	0	282	181	8	0
普洱	76	402	5.28	223	123	2	0	53	0	0	0
双鸭山	250	1225	4.9	869	129	0	0	226	0	0	0
保定	2179	12397	5.68	2893	1573	29	32	1698	5611	179	379
许昌	841	5561	6.6	1270	821	8	16	997	2269	177	0
松原	290	1944	6.68	613	329	0	0	506	463	30	0
景德镇	403	3088	7.65	715	321	6	13	217	1691	123	0
金昌	87	568	6.48	526	15	0	0	26	0	0	0
杭州	2000	8461	4.23	1422	2369	98	77	1325	2393	197	576
东莞	2575	17870	6.93	592	2371	35	12	3103	10466	392	897
衡水	818	4176	5.1	2121	739	4	0	535	734	41	0
安阳	968	6676	6.89	1852	701	31	51	337	3581	120	0
宜宾	572	3224	5.63	900	390	23	4	330	1441	134	0
无锡	1804	10247	5.67	1958	2088	33	3	1141	4517	175	329
榆林	403	2043	5.06	691	290	39	9	184	758	70	0
澳门	9	25	2.76	4	10	0	0	11	0	0	0
舟山	128	551	4.3	254	138	0	0	158	0	0	0
克拉玛依	154	916	5.94	292	171	26	4	421	0	0	0
银川	1298	7843	6.03	1549	1111	20	23	855	3520	97	665
济宁	1703	9339	5.48	2700	1164	64	0	2148	3064	196	0
淮安	882	4722	5.35	1207	709	44	12	211	2040	71	425
日照	1349	9060	6.71	1496	1444	8	60	903	4450	168	528
安庆	434	2355	5.41	917	369	43	0	226	717	79	0
徐州	2090	12974	6.2	2172	1822	157	1	1537	6816	191	275
本溪	925	6680	7.21	3765	780	181	0	1941	11	0	0
中卫	86	496	5.75	97	93	0	0	306	0	0	0
石家庄	4584	24928	5.43	5510	4427	35	6	3058	10488	394	1007
芜湖	418	2158	5.15	606	178	11	0	97	1173	91	0
仙桃	64	324	5.02	292	18	0	0	13	0	0	0
昌都	2	10	4.16	7	3	0	0	0	0	0	0
宿州	278	1343	4.82	537	250	15	2	152	365	19	0
衢州	269	1421	5.28	317	406	0	2	390	273	29	0
神农架	4	13	2.93	10	2	0	0	0	0	0	0
酒泉	121	682	5.64	194	136	0	0	199	151	0	0
香港	30	66	2.15	10	23	0	0	32	0	0	0
黑河	112	688	6.14	594	80	0	0	13	0	0	0
潮州	89	336	3.75	130	128	5	0	72	0	0	0
晋中	620	3435	5.53	1751	355	61	9	263	993	0	0
漳州	474	2715	5.71	565	378	6	31	518	1112	103	0
莆田	223	1161	5.2	263	231	4	1	108	523	29	0
海北	2	2	1.05	2	0	0	0	0	0	0	0
佛山	1371	8301	6.05	823	2002	23	2	1675	3641	98	34
邵阳	384	2094	5.44	840	213	41	0	74	852	71	0
大同	649	3715	5.72	1412	226	56	52	75	1804	87	0
辽源	124	684	5.49	561	80	0	0	42	0	0	0
揭阳	217	1141	5.24	107	187	0	0	144	681	19	0
云浮	95	504	5.31	198	104	0	0	202	0	0	0
南阳	977	5796	5.93	1852	694	18	8	658	2185	83	295
江门	674	4690	6.95	385	781	54	1	962	2106	92	306
琼海	78	449	5.73	82	96	19	0	186	64	0	0
扬州	1193	6384	5.34	1169	1228	10	8	730	2792	74	370
临沧	54	254	4.65	90	63	0	0	100	0	0	0
淮北	538	3005	5.58	713	409	7	4	87	1667	115	0
丽水	219	1033	4.7	633	200	1	0	198	0	0	0
德阳	442	2551	5.76	684	432	1	0	263	1078	91	0
温州	465	1985	4.26	625	255	0	4	542	441	25	89
泸州	558	3381	6.05	850	701	14	0	426	1334	54	0
汕头	832	5551	6.66	518	1173	42	1	888	2754	173	0
承德	670	4131	6.16	1436	577	2	3	457	1549	105	0
金华	455	2151	4.72	636	399	55	1	728	330	0	0
绥化	364	2001	5.49	1591	170	8	0	230	0	0	0
肇庆	381	2296	6.01	303	317	11	4	544	1047	67	0
成都	6139	36565	5.95	5474	6743	289	245	6129	15367	476	1839
防城港	85	367	4.32	186	72	0	0	107	0	0	0
