楚雄	91	767	8.41	255	20	0	0	491	0	0	0
绵阳	724	5980	8.25	3331	489	4	16	1108	953	10	66
牡丹江	508	4537	8.93	2980	246	4	0	1305	0	0	0
孝感	289	2021	6.97	1589	146	3	0	280	0	0	0
乌兰察布	180	1294	7.15	1115	59	0	0	119	0	0	0
滨州	1130	10271	9.08	6599	394	19	5	2190	1024	27	10
资阳	202	1338	6.6	872	191	0	0	172	100	0	0
张家口	584	4557	7.8	2723	389	3	0	600	835	4	0
大庆	738	5653	7.65	3817	214	19	0	662	933	6	0
昆明	3668	31854	8.68	15077	3531	34	172	4178	7936	147	775
朔州	186	1518	8.15	1302	112	0	0	103	0	0	0
赣州	973	9377	9.63	5880	755	184	30	1259	1184	84	0
迪庆	11	49	4.53	41	8	0	0	0	0	0	0
巴彦淖尔	304	2418	7.93	1860	165	1	0	373	16	0	0
合肥	10407	99191	9.53	57633	6003	390	143	12321	18066	847	3784
五家渠	39	252	6.38	220	15	0	0	16	0	0	0
百色	150	823	5.48	672	104	0	0	45	0	0	0
广安	185	1149	6.19	907	100	1	0	138	0	0	0
珠海	1846	17595	9.52	7622	2504	142	26	5169	2031	52	46
海东	47	100	2.09	90	6	0	0	2	0	0	0
毕节	146	1109	7.58	523	153	2	2	427	0	0	0
拉萨	250	1702	6.79	1367	109	1	0	224	0	0	0
克孜勒苏	17	89	5.26	69	20	0	0	0	0	0	0
阜阳	666	5211	7.81	3461	283	9	0	526	894	37	0
荆州	549	4544	8.27	2494	548	36	1	510	941	11	0
济南	12072	119633	9.9	59351	6884	540	231	14344	32726	988	4567
沧州	1067	8825	8.26	4568	680	0	0	1173	2321	82	0
上海	41746	368977	8.83	145299	23285	3816	4687	38356	109044	6069	38417
泉州	2069	19635	9.48	10403	2038	312	26	3617	2840	97	297
菏泽	833	6938	8.32	3746	824	23	0	1630	692	22	0
崇左	56	248	4.38	233	14	0	0	0	0	0	0
镇江	574	4538	7.89	2659	560	0	0	993	298	26	0
阳泉	410	3238	7.89	1720	319	0	8	498	691	0	0
台州	1004	8349	8.31	5569	872	5	0	1522	360	19	0
威海	2027	22655	11.17	15533	1414	222	75	2969	2337	102	0
甘孜	15	72	4.55	58	9	0	0	4	0	0	0
桂林	1413	13157	9.3	5900	1609	73	68	2169	3231	62	42
乐山	379	3641	9.58	1838	408	0	0	803	591	0	0
长沙	6943	57682	8.3	34509	3897	361	18	8003	9060	322	1508
中山	1631	13524	8.28	6034	2196	13	26	2814	2234	54	150
黔东南	203	1674	8.23	934	166	0	0	573	0	0	0
贺州	123	882	7.13	534	144	0	0	204	0	0	0
南充	606	5233	8.62	3104	538	12	32	538	981	26	0
东营	1225	9240	7.54	5415	858	27	0	1771	1117	50	0
来宾	76	487	6.4	429	40	0	1	16	0	0	0
襄阳	973	9419	9.67	4919	774	75	0	1227	2389	34	0
岳阳	477	3782	7.91	2171	465	20	7	831	286	0	0
玉树	2	8	3.5	1	5	0	0	1	0	0	0
贵阳	2628	21251	8.08	11534	2091	135	20	2757	4099	103	507
乌鲁木齐	3239	27788	8.57	16458	1168	127	10	2383	6815	168	656
常德	464	3327	7.16	2089	299	0	0	699	238	0	0
石河子	407	4097	10.06	2231	341	33	0	866	624	0	0
眉山	265	2297	8.66	1450	214	20	0	435	172	4	0
太原	5491	49974	9.1	24394	3141	114	24	6050	14054	417	1778
长春	5566	54056	9.71	30937	3719	215	45	9048	9468	114	508
随州	181	1660	9.13	805	141	3	0	329	365	15	0
玉溪	129	934	7.22	464	109	0	0	360	0	0	0
株洲	1172	10915	9.3	6120	941	24	2	1586	2096	77	66
阿里	0	1	1.16	1	0	0	0	0	0	0	0
池州	211	1820	8.59	938	195	18	0	535	131	0	0
铁岭	399	3463	8.67	2057	322	2	0	858	222	0	0
西安	14066	139371	9.9	70159	9183	1090	247	11682	39856	984	6167
嘉峪关	55	306	5.57	251	15	0	0	40	0	0	0
德宏	62	366	5.87	313	36	0	0	15	0	0	0
定西	112	630	5.61	430	102	0	0	97	0	0	0
三明	403	2834	7.02	1763	152	8	0	614	291	5	0
宜春	360	2805	7.78	1852	264	20	11	522	133	1	0
宁波	6277	60602	9.65	27366	5505	428	210	5603	18275	869	2342
乌海	189	1660	8.77	1079	225	0	0	356	0	0	0
青岛	12045	120163	9.97	63471	8026	280	62	9888	32714	1225	4495
济源	185	1548	8.36	1227	189	0	0	131	0	0	0
丹东	607	5825	9.59	3176	544	11	0	1286	777	28	0
焦作	505	4008	7.93	2968	422	0	0	542	74	0	0
临汾	606	4475	7.37	2511	802	18	0	1056	87	0	0
陇南	27	123	4.54	108	14	0	0	0	0	0	0
南通	1820	16594	9.11	7881	1368	96	35	2045	4438	91	637
巴音郭楞	114	694	6.05	544	59	6	0	84	0	0	0
自贡	383	3017	7.86	1762	521	10	0	235	487	0	0
周口	398	3120	7.83	2225	309	43	0	542	0	0	0
黄南	0	0	1.33	0	0	0	0	0	0	0	0
常州	2810	26961	9.59	13689	2795	347	43	3100	6209	152	623
固原	57	368	6.37	296	65	0	0	6	0	0	0
鞍山	1197	12179	10.17	7979	776	22	0	2855	546	0	0
通化	186	1276	6.86	998	124	0	0	153	0	0	0
宁德	593	5776	9.74	3283	862	34	14	905	650	26	0
泰安	1066	8872	8.32	4846	1023	10	0	1417	1566	9	0
十堰	612	4798	7.84	2956	453	24	2	700	649	11	0
大连	7478	89625	11.98	42173	6253	249	252	12628	24326	759	2982
包头	940	7900	8.4	3718	1191	11	0	1698	1157	56	66
鄂尔多斯	431	2828	6.56	1852	157	10	0	808	0	0	0
哈尔滨	3654	31301	8.56	19496	1882	82	8	2890	6450	117	374
伊犁	274	2210	8.06	1317	261	17	0	613	0	0	0
惠州	1183	9680	8.17	4412	1529	40	58	2478	1095	8	56
宿迁	920	8518	9.25	4857	597	52	10	1579	1376	44	0
遵义	612	5268	8.59	2793	505	72	0	930	967	0	0
黄冈	302	2058	6.8	1632	138	2	1	259	24	0	0
平顶山	670	5525	8.23	3817	358	6	0	300	957	85	0
攀枝花	261	1846	7.07	1115	122	0	0	412	194	1	0
烟台	4518	49323	10.91	27503	3086	361	74	6411	11456	126	303
五指山	37	231	6.15	128	85	0	0	17	0	0	0
白山	132	900	6.82	699	96	0	0	105	0	0	0
佳木斯	309	2708	8.74	1722	109	12	0	575	289	0	0
商丘	777	6654	8.55	3886	738	20	36	674	1242	40	15
河源	155	1011	6.52	428	190	0	0	180	197	14	0
锡林郭勒	128	953	7.41	756	53	0	0	142	0	0	0
廊坊	1932	17518	9.06	9937	1142	75	0	3116	2936	53	257
龙岩	437	3706	8.48	2045	632	9	9	884	124	0	0
开封	646	5265	8.14	3383	481	5	0	807	587	0	0
茂名	200	1350	6.75	607	188	13	0	452	83	5	0
西宁	1237	9804	7.92	6480	605	39	4	863	1682	13	115
马鞍山	450	3936	8.74	2095	479	15	0	291	983	72	0
阿拉尔	35	212	6.07	192	20	0	0	0	0	0	0
临沂	2743	28450	10.37	13953	3037	135	40	2776	7397	179	930
邢台	878	7126	8.11	4636	651	5	0	781	1034	17	0
梧州	237	1540	6.5	703	288	1	18	528	0	0	0
聊城	1288	10939	8.48	7164	499	25	0	1310	1939	0	0
铜陵	281	2150	7.64	1206	277	0	0	307	355	3	0
铜川	130	1048	8.03	693	174	0	1	134	45	0	0
运城	542	3708	6.83	2177	547	26	16	442	493	4	0
抚顺	668	6186	9.25	3867	426	12	9	1320	551	0	0
鹤岗	115	809	7.03	664	56	0	0	88	0	0	0
黔西南	81	657	8.05	390	65	12	0	94	95	0	0
吐鲁番	58	355	6.11	296	40	0	0	19	0	0	0
湘西	130	913	7.01	805	90	6	0	11	0	0	0
抚州	218	1742	7.98	1390	202	0	1	148	0	0	0
大兴安岭	38	241	6.22	218	15	0	0	7	0	0	0
哈密	164	1357	8.25	1032	118	5	3	197	0	0	0
遂宁	315	2570	8.14	1324	402	0	0	656	188	0	0
荆门	330	2651	8.02	2033	253	2	0	297	64	0	0
沈阳	9252	94780	10.24	48164	7075	252	63	9786	24545	685	4208
博尔塔拉	95	674	7.06	561	57	3	0	52	0	0	0
林芝	20	106	5.23	90	16	0	0	0	0	0	0
黄山	276	2156	7.79	1458	156	18	0	283	236	4	0
七台河	89	623	6.99	528	52	1	0	41	0	0	0
淄博	2531	25006	9.87	15284	2525	96	9	3138	3796	49	106
延边	366	3361	9.18	2085	363	0	0	870	43	0	0
海南州	4	15	3.36	15	0	0	0	0	0	0	0
南平	315	2955	9.38	1292	298	19	0	962	379	3	0
巴中	231	1846	7.99	940	200	7	0	645	52	0	0
普洱	60	325	5.4	229	66	0	0	29	0	0	0
双鸭山	142	1081	7.57	874	139	0	0	67	0	0	0
保定	2234	19556	8.75	10695	1321	52	6	2859	4229	152	239
许昌	676	5783	8.55	2912	740	0	0	788	1276	65	0
松原	277	2135	7.7	1709	193	0	0	233	0	0	0
景德镇	334	3026	9.05	1905	210	9	0	564	336	0	0
金昌	84	579	6.83	461	46	0	0	71	0	0	0
杭州	12711	113746	8.94	54613	6626	950	443	9192	30554	2087	9277
东莞	3253	24946	7.66	10281	2710	99	23	5204	6213	155	258
衡水	815	6920	8.48	4746	454	28	20	1225	444	0	0
安阳	634	5399	8.51	2966	583	11	0	730	1106	0	0
宜宾	655	5164	7.88	2694	368	33	30	726	1278	33	0
