驻马店	10	49	4.72	43	3	1	0	2	0	0	0
荆州	10	35	3.52	28	6	0	0	0	0	0	0
锦州	12	66	5.44	33	11	0	0	21	0	0	0
铜川	1	5	5.42	5	0	0	0	0	0	0	0
呼伦贝尔	2	8	3.1	7	0	0	0	0	0	0	0
济南	425	2699	6.34	926	249	50	47	491	933	0	0
九江	15	90	5.91	72	9	0	0	7	0	0	0
辽阳	4	12	3.0	10	1	0	0	0	0	0	0
鹰潭	0	0	1.25	0	0	0	0	0	0	0	0
泉州	59	274	4.65	116	46	8	0	82	21	0	0
菏泽	14	83	5.75	55	11	0	0	17	0	0	0
运城	15	51	3.38	43	5	0	0	3	0	0	0
蚌埠	15	70	4.63	39	5	0	0	25	0	0	0
抚顺	11	89	7.89	78	5	0	0	5	0	0	0
晋中	13	55	4.24	44	0	2	0	8	0	0	0
拉萨	1	6	3.75	5	0	0	0	0	0	0	0
石嘴山	1	6	5.25	6	0	0	0	0	0	0	0
鹤岗	0	6	15.0	6	0	0	0	0	0	0	0
三门峡	9	37	4.07	32	4	0	0	0	0	0	0
海东	0	0	1.0	0	0	0	0	0	0	0	0
镇江	13	47	3.54	29	5	0	0	12	0	0	0
鸡西	1	4	3.4	4	0	0	0	0	0	0	0
永州	5	26	5.02	22	0	0	0	4	0	0	0
黔西南	0	0	1.0	0	0	0	0	0	0	0	0
深圳	1015	5493	5.4	2162	636	116	329	1077	1170	0	0
阳泉	5	27	4.82	23	2	0	0	1	0	0	0
天门	0	0	2.0	0	0	0	0	0	0	0	0
石河子	8	30	3.78	26	2	0	0	2	0	0	0
吐鲁番	0	1	5.5	1	0	0	0	0	0	0	0
台州	26	149	5.63	133	13	0	0	3	0	0	0
威海	47	232	4.9	173	37	0	0	21	0	0	0
柳州	30	147	4.8	67	14	0	0	36	28	0	0
安庆	19	107	5.46	75	13	0	0	19	0	0	0
滁州	5	21	4.13	18	2	0	0	1	0	0	0
湘西	1	1	1.5	1	0	0	0	0	0	0	0
抚州	5	20	3.6	19	0	0	0	0	0	0	0
甘孜	0	0	3.0	0	0	0	0	0	0	0	0
广州	834	4214	5.05	1127	696	222	257	1140	770	0	0
莆田	11	47	4.02	18	4	0	0	24	0	0	0
保山	0	0	3.0	0	0	0	0	0	0	0	0
乐山	7	22	3.05	14	5	0	0	2	0	0	0
苏州	275	1330	4.83	470	122	42	0	270	425	0	0
博尔塔拉	0	3	3.66	2	0	0	0	0	0	0	0
平凉	1	3	1.69	2	0	0	0	0	0	0	0
长沙	268	1553	5.77	677	121	49	19	339	345	0	0
中山	52	263	5.06	114	54	1	1	82	10	0	0
营口	5	30	5.72	28	2	0	0	0	0	0	0
玉溪	1	5	4.09	5	0	0	0	0	0	0	0
贺州	1	2	2.28	2	0	0	0	0	0	0	0
铜仁	3	11	3.52	10	0	0	0	0	0	0	0
南充	11	48	4.27	38	5	0	0	2	2	0	0
安阳	16	70	4.22	60	3	0	0	6	0	0	0
郑州	638	4469	7.0	2063	249	37	0	610	1509	0	0
荆门	3	8	2.47	6	1	0	0	0	0	0	0
沈阳	265	1833	6.9	786	186	11	2	338	508	0	0
雅安	3	16	4.72	16	0	0	0	0	0	0	0
昭通	1	3	2.55	2	0	0	0	0	0	0	0
来宾	1	4	3.87	3	0	0	0	0	0	0	0
大理	2	8	3.16	3	1	0	0	3	0	0	0
锡林郭勒	1	6	3.38	5	0	0	0	0	0	0	0
福州	334	1831	5.46	849	160	46	3	242	527	0	0
湛江	14	57	3.98	23	7	2	1	22	0	0	0
汕尾	1	9	4.84	7	1	0	0	0	0	0	0
新乡	21	111	5.13	73	6	0	0	32	0	0	0
林芝	0	0	1.0	0	0	0	0	0	0	0	0
上饶	12	59	4.98	43	9	0	0	6	0	0	0
襄阳	35	239	6.77	95	25	0	0	99	19	0	0
连云港	19	81	4.14	55	11	0	0	15	0	0	0
岳阳	15	69	4.65	64	1	0	0	4	0	0	0
延安	4	18	4.06	17	0	0	0	0	0	0	0
贵阳	104	445	4.26	135	55	27	27	81	116	0	0
黔南	1	5	5.0	5	0	0	0	0	0	0	0
邯郸	77	453	5.86	284	30	7	0	130	0	0	0
吉林	23	122	5.16	104	6	0	0	11	0	0	0
吉安	7	30	4.32	27	2	0	0	1	0	0	0
呼和浩特	77	399	5.17	246	62	9	0	60	20	0	0
眉山	4	14	3.44	11	2	0	0	0	0	0	0
太原	180	1119	6.18	512	67	17	1	214	306	0	0
长春	133	643	4.8	369	83	25	4	123	37	0	0
绍兴	23	85	3.67	66	11	0	0	7	0	0	0
淄博	110	621	5.63	333	86	1	0	191	8	0	0
白城	1	3	1.91	2	0	0	0	0	0	0	0
随州	2	17	6.2	16	1	0	0	0	0	0	0
延边	4	14	3.03	12	0	0	0	0	0	0	0
吴忠	1	2	2.37	2	0	0	0	0	0	0	0
玉林	4	20	4.56	19	1	0	0	0	0	0	0
咸宁	1	3	2.66	3	0	0	0	0	0	0	0
株洲	26	120	4.56	63	11	0	0	45	0	0	0
崇左	0	1	2.25	0	0	0	0	0	0	0	0
南平	2	7	3.0	4	1	0	0	2	0	0	0
哈密	4	16	4.03	15	1	0	0	0	0	0	0
广元	3	21	6.12	17	4	0	0	0	0	0	0
巴中	4	19	4.06	15	3	0	0	0	0	0	0
龙岩	6	20	3.2	12	4	0	0	3	0	0	0
普洱	0	2	2.5	2	0	0	0	0	0	0	0
乌鲁木齐	110	652	5.92	357	61	18	0	178	36	0	0
吕梁	1	2	1.75	1	0	0	0	0	0	0	0
昌吉	5	20	3.83	19	0	0	0	0	0	0	0
铁岭	1	5	3.18	4	0	0	0	0	0	0	0
西安	615	4049	6.58	1516	405	92	36	649	1349	0	0
双鸭山	1	3	3.28	3	0	0	0	0	0	0	0
四平	4	17	4.28	17	0	0	0	0	0	0	0
阿勒泰	1	3	3.42	3	0	0	0	0	0	0	0
保定	52	285	5.46	213	27	0	0	44	0	0	0
巢湖	3	17	4.48	16	1	0	0	0	0	0	0
许昌	15	62	3.91	47	7	0	0	8	0	0	0
