潮州	68	353	5.12	203	60	2	0	87	0	0	0
晋中	334	2197	6.56	1289	169	5	0	491	241	0	0
漳州	483	4007	8.29	1596	384	18	11	530	1180	1	284
桂林	837	7033	8.39	2934	810	22	3	1298	1778	0	184
海北	2	10	4.2	7	0	0	0	1	0	0	0
佛山	1727	13044	7.55	5243	1817	44	35	2307	2911	6	678
邵阳	148	883	5.94	634	93	0	0	138	15	0	0
大同	281	1842	6.54	1209	184	4	0	225	218	0	0
南通	847	7233	8.53	2688	380	39	29	426	2837	1	830
揭阳	129	868	6.72	360	186	16	0	156	149	0	0
云浮	58	319	5.44	208	31	0	1	77	0	0	0
南阳	484	3496	7.22	1655	258	4	3	462	872	0	238
江门	375	2938	7.82	868	382	8	0	917	727	0	34
琼海	67	415	6.17	172	97	0	0	141	3	0	0
扬州	712	5644	7.92	2343	452	5	5	506	1809	0	521
淮北	234	1604	6.84	901	159	2	0	192	347	0	0
丽水	215	1453	6.73	871	164	8	0	242	166	0	0
德阳	218	1475	6.76	748	145	0	1	188	318	0	71
温州	1132	8439	7.45	3935	607	4	52	852	2171	0	814
昌都	3	11	2.95	4	1	0	0	4	0	0	0
汕头	366	2573	7.01	806	442	0	10	529	687	0	96
承德	414	2890	6.97	1549	330	18	16	595	380	0	0
金华	1346	10165	7.54	5658	589	265	116	1384	1735	2	412
临沧	25	133	5.27	74	16	0	0	42	0	0	0
肇庆	214	1512	7.05	531	210	2	0	308	405	0	53
成都	9659	94774	9.81	40786	6806	274	247	9747	26648	29	10233
防城港	101	570	5.61	401	77	0	0	91	0	0	0
