驻马店	7	28	3.96	25	2	0	0	0	0	0	0
锦州	9	32	3.58	18	2	0	0	11	0	0	0
石嘴山	0	3	5.27	3	0	0	0	0	0	0	0
呼伦贝尔	3	10	3.07	8	1	0	0	0	0	0	0
九江	12	54	4.48	28	5	0	0	19	0	0	0
辽阳	2	8	3.11	7	1	0	0	0	0	0	0
三门峡	5	25	4.49	20	5	0	0	0	0	0	0
阜新	2	7	3.09	6	0	0	0	0	0	0	0
鸡西	1	4	3.21	4	0	0	0	0	0	0	0
深圳	1134	6310	5.56	1467	665	46	369	885	2824	52	0
渭南	5	20	3.53	17	1	0	0	1	0	0	0
柳州	33	136	4.08	54	10	1	0	15	55	0	0
广州	721	4221	5.85	863	701	64	212	1029	1339	10	0
苏州	301	1436	4.76	332	120	27	38	319	597	1	0
平凉	1	7	4.23	5	1	0	0	0	0	0	0
雅安	1	5	4.04	4	0	0	0	0	0	0	0
大理	4	19	4.16	7	1	0	0	10	0	0	0
营口	5	24	4.54	20	2	0	0	1	0	0	0
湛江	16	64	4.0	22	10	0	0	29	2	0	0
邯郸	50	209	4.12	121	13	7	0	59	7	0	0
吉安	6	28	4.1	19	2	0	0	6	0	0	0
新乡	18	80	4.44	48	5	0	0	22	3	0	0
白城	1	3	2.6	2	0	0	0	0	0	0	0
玉林	6	30	4.51	20	5	0	0	3	0	0	0
吕梁	1	3	2.38	2	0	0	0	0	0	0	0
四平	3	12	4.06	9	1	0	0	1	0	0	0
天门	0	1	4.08	1	0	0	0	0	0	0	0
湖州	7	37	4.69	13	5	0	0	18	0	0	0
盐城	23	88	3.79	63	3	0	0	20	1	0	0
山南	0	0	1.0	0	0	0	0	0	0	0	0
安顺	1	5	3.4	4	0	0	0	0	0	0	0
鄂州	2	7	3.1	4	0	0	0	0	1	0	0
滁州	6	21	3.23	13	2	0	0	5	0	0	0
天津	253	1333	5.25	429	150	11	20	195	526	0	0
东营	30	113	3.78	89	7	0	0	9	6	0	0
武威	3	17	5.66	15	1	0	0	0	0	0	0
文山	0	2	3.63	2	0	0	0	0	0	0	0
盘锦	5	17	3.13	15	0	0	0	0	0	0	0
益阳	3	16	4.1	14	1	0	0	0	0	0	0
漯河	7	41	5.25	30	3	0	0	6	0	0	0
衡阳	14	61	4.28	39	13	0	0	7	1	0	0
黔南	1	5	3.22	5	0	0	0	0	0	0	0
阳江	3	18	5.44	10	5	0	0	2	0	0	0
阿克苏	3	13	3.86	11	0	0	0	0	0	0	0
濮阳	8	39	4.56	27	2	0	0	8	0	0	0
塔城	0	0	1.0	0	0	0	0	0	0	0	0
朝阳市	3	18	4.7	17	0	0	0	0	0	0	0
洛阳	62	311	4.94	127	24	5	0	88	65	0	0
红河	2	10	4.31	9	0	0	0	0	0	0	0
儋州	0	0	1.0	0	0	0	0	0	0	0	0
南京	410	2250	5.47	784	161	9	72	195	1026	0	0
齐齐哈尔	7	25	3.63	24	0	0	0	0	0	0	0
伊春	0	0	1.0	0	0	0	0	0	0	0	0
安康	1	10	5.65	9	0	0	0	1	0	0	0
六盘水	2	7	3.4	6	0	0	0	0	0	0	0
和田	0	0	3.0	0	0	0	0	0	0	0	0
内江	3	11	3.58	4	3	0	0	3	0	0	0
鹤壁	4	26	5.42	23	1	0	0	2	0	0	0
六安	8	43	5.0	22	3	0	0	17	0	0	0
本溪	4	20	4.52	19	1	0	0	0	0	0	0
信阳	13	59	4.55	38	4	0	0	0	14	0	0
库尔勒	0	1	3.12	1	0	0	0	0	0	0	0
白银	2	6	3.27	5	0	0	0	0	0	0	0
昭通	0	3	3.81	3	0	0	0	0	0	0	0
曲靖	3	16	4.26	11	0	0	0	4	0	0	0
泰州	11	42	3.8	33	3	0	0	5	0	0	0
长治	11	47	4.32	36	1	0	0	7	1	0	0
兴安	0	4	5.65	3	0	0	0	0	0	0	0
葫芦岛	4	16	3.75	15	1	0	0	0	0	0	0
亳州	3	10	3.56	10	0	0	0	0	0	0	0
达州	4	16	3.83	15	0	0	0	0	0	0	0
秦皇岛	20	84	4.06	54	11	0	0	18	0	0	0
阿拉善	0	0	2.0	0	0	0	0	0	0	0	0
黔东南	3	17	5.51	15	1	0	0	0	0	0	0
南昌	120	624	5.19	299	91	8	4	99	120	0	0
钦州	1	6	3.39	3	1	0	0	0	0	0	0
武汉	520	3232	6.21	1011	191	25	42	495	1462	3	0
宣城	3	13	4.45	9	0	0	0	3	0	0	0
泰安	31	113	3.55	76	6	0	0	28	0	0	0
天水	2	8	3.25	6	1	0	0	0	0	0	0
枣庄	13	62	4.76	44	1	0	0	8	7	0	0
潍坊	90	496	5.5	213	43	4	1	131	101	0	0
商洛	0	1	2.4	1	0	0	0	0	0	0	0
梅州	2	9	3.37	6	1	0	0	1	0	0	0
赤峰	10	35	3.39	25	0	0	0	8	0	0	0
湘潭	8	40	4.59	32	2	0	0	5	0	0	0
贵港	3	12	3.62	5	2	0	0	4	0	0	0
韶关	6	20	3.28	9	2	0	0	5	3	0	0
巴彦淖尔	1	6	3.29	4	0	0	0	0	0	0	0
河池	0	1	2.7	1	0	0	0	0	0	0	0
鹰潭	1	4	3.94	3	1	0	0	0	0	0	0
阿坝	0	0	2.0	0	0	0	0	0	0	0	0
蚌埠	11	47	4.27	30	2	0	0	13	1	0	0
昌吉	3	10	3.3	8	0	0	0	1	0	0	0
西双版纳	1	5	3.47	4	0	0	0	0	0	0	0
铜仁	3	17	5.46	9	0	0	0	5	1	0	0
郑州	590	3796	6.43	1577	150	63	36	561	1402	3	0
福州	241	1428	5.91	450	65	19	32	121	733	6	0
上饶	10	44	4.4	25	1	0	0	16	1	0	0
连云港	16	58	3.52	46	2	0	0	7	0	0	0
延安	2	8	3.71	8	0	0	0	0	0	0	0
吉林	14	62	4.18	46	4	0	0	10	0	0	0
绍兴	23	91	3.91	29	10	0	1	19	31	0	0
咸宁	2	9	4.28	8	0	0	0	0	0	0	0
喀什	1	4	2.75	3	0	0	0	0	0	0	0
永州	3	10	2.93	6	0	0	0	3	0	0	0
阿勒泰	1	2	2.21	1	1	0	0	0	0	0	0
巢湖	3	8	2.38	5	0	0	0	1	0	0	0
庆阳	3	15	4.92	12	1	0	0	1	0	0	0
怀化	6	26	3.94	17	1	0	0	5	1	0	0
南宁	173	808	4.67	277	78	10	25	149	266	2	0
恩施	4	14	2.85	10	2	0	0	1	0	0	0
潜江	0	1	3.43	1	0	0	0	0	0	0	0
黄石	5	26	4.66	23	2	0	0	0	0	0	0
呼和浩特	53	246	4.57	118	13	6	0	86	20	0	0
汉中	9	46	4.95	23	6	0	0	4	12	0	0
图木舒克	0	0	1.0	0	0	0	0	0	0	0	0
郴州	10	51	4.69	14	5	1	0	28	1	0	0
宜昌	26	127	4.9	69	23	0	0	34	0	0	0
三亚	11	48	4.27	19	5	0	0	22	1	0	0
海口	48	281	5.85	83	29	4	0	150	14	0	0
重庆	342	2178	6.35	807	93	34	23	199	1020	0	0
清远	7	35	4.69	5	5	0	0	22	1	0	0
张掖	2	12	4.27	10	1	0	0	0	0	0	0
忻州	3	14	3.89	12	2	0	0	0	0	0	0
新余	2	9	3.92	8	1	0	0	0	0	0	0
唐山	41	228	5.46	73	10	3	12	40	87	0	0
萍乡	5	27	4.97	24	1	0	0	1	0	0	0
嘉兴	33	157	4.64	64	28	1	0	62	0	0	0
德州	20	74	3.61	41	9	0	0	22	0	0	0
广元	2	6	2.75	4	1	0	0	0	0	0	0
咸阳	16	71	4.46	34	6	0	0	27	3	0	0
娄底	4	21	4.4	10	1	0	0	8	0	0	0
北京	2648	18306	6.91	5737	1538	250	636	2129	7931	82	0
池州	3	20	5.48	14	2	0	0	2	0	0	0
晋城	7	30	4.12	20	2	0	0	6	1	0	0
宝鸡	16	54	3.28	33	3	0	0	17	0	0	0
兰州	108	469	4.33	143	40	13	2	172	96	0	0
丽江	1	4	3.35	3	0	0	0	0	0	0	0
绥化	1	3	3.25	3	0	0	0	0	0	0	0
