宣城	31	135	4.27	116	8	0	0	9	0	0	0
泰安	150	693	4.61	486	39	9	2	152	1	1	0
天水	44	199	4.45	116	19	2	0	55	6	0	0
枣庄	119	553	4.64	394	30	0	0	47	81	0	0
潍坊	438	2439	5.56	1518	100	30	8	494	284	2	0
甘南	2	8	4.3	7	0	0	0	0	0	0	0
商洛	11	40	3.47	34	5	0	0	0	0	0	0
梅州	53	259	4.87	213	24	0	0	21	0	0	0
赤峰	55	233	4.21	184	8	0	0	40	0	0	0
湘潭	95	506	5.29	410	25	2	0	62	4	0	0
贵港	44	182	4.1	143	29	0	0	8	0	0	0
韶关	45	221	4.85	174	15	0	0	30	0	0	0
巴彦淖尔	34	144	4.24	118	14	1	0	10	0	0	0
河池	16	72	4.33	61	10	0	0	0	0	0	0
鹰潭	20	85	4.14	68	12	0	0	3	0	0	0
阿坝	3	11	3.28	10	0	0	0	0	0	0	0
蚌埠	123	642	5.21	402	33	5	0	193	6	0	0
昌吉	49	224	4.57	174	23	0	0	26	0	0	0
西双版纳	32	146	4.51	126	14	0	0	5	0	0	0
铜仁	34	169	4.85	139	9	0	0	14	5	0	0
郑州	1620	11384	7.02	7133	571	347	70	1103	2131	26	0
福州	697	5020	7.2	2315	320	83	33	1010	1257	0	0
上饶	98	499	5.04	412	41	0	0	43	0	0	0
连云港	133	756	5.66	569	36	2	0	30	117	0	0
延安	47	195	4.11	152	27	4	0	11	0	0	0
吉林	320	2189	6.82	1268	148	18	11	146	595	0	0
绍兴	131	638	4.84	510	52	2	2	54	15	1	0
咸宁	61	292	4.73	250	26	0	1	13	0	0	0
果洛	0	1	3.44	0	0	0	0	0	0	0	0
永州	64	296	4.61	248	19	0	0	27	0	0	0
阿勒泰	9	42	4.38	30	7	0	0	3	0	0	0
巢湖	47	214	4.56	167	17	1	0	26	1	0	0
庆阳	35	156	4.43	125	11	0	0	18	0	0	0
怀化	77	393	5.1	324	28	2	1	23	12	0	0
南宁	831	5623	6.76	3147	418	140	22	586	1301	7	0
恩施	62	292	4.7	245	20	1	0	25	0	0	0
潜江	15	71	4.55	64	6	0	0	0	0	0	0
那曲	0	1	2.03	1	0	0	0	0	0	0	0
黄石	107	660	6.15	543	61	1	4	47	0	0	0
苏州	1525	8129	5.32	4367	1028	161	20	1877	674	1	0
汉中	80	452	5.64	234	24	4	0	45	144	0	0
图木舒克	0	1	2.38	1	0	0	0	0	0	0	0
郴州	91	453	4.97	321	43	2	3	81	0	0	0
宜昌	209	1287	6.14	922	67	19	13	178	86	0	0
三亚	141	898	6.35	523	56	32	1	213	71	0	0
海口	366	2718	7.42	1183	201	95	25	667	543	1	0
重庆	2498	20761	8.31	11822	1958	547	26	1926	4465	14	0
清远	67	298	4.45	161	34	3	5	83	9	1	0
张掖	27	109	3.98	86	14	0	0	9	0	0	0
忻州	40	160	3.97	125	15	2	0	9	7	0	0
新余	39	182	4.64	153	21	0	0	6	0	0	0
唐山	187	770	4.11	592	39	5	0	100	32	0	0
萍乡	55	285	5.15	236	22	2	0	23	0	0	0
嘉兴	225	1274	5.64	751	118	14	6	381	0	0	0
德州	164	744	4.51	534	59	5	4	139	1	0	0
广元	39	161	4.09	135	15	0	0	10	0	0	0
咸阳	170	892	5.22	604	50	38	0	112	84	0	0
娄底	72	381	5.24	302	20	3	0	53	1	0	0
北京	5716	43687	7.64	26019	4388	1009	282	6887	4859	239	0
池州	28	118	4.14	93	13	1	0	9	0	0	0
晋城	75	383	5.06	287	27	4	0	63	0	0	0
宝鸡	145	925	6.36	605	142	12	0	136	26	0	0
兰州	464	2890	6.22	1238	133	70	15	1125	307	0	0
丽江	54	239	4.41	159	15	16	0	47	0	0	0
绥化	42	148	3.51	134	13	0	0	0	0	0	0
凉山	36	155	4.19	110	9	0	2	30	1	0	0
张家界	20	92	4.51	70	12	0	0	9	0	0	0
厦门	907	5806	6.39	3047	373	119	87	1484	689	4	0
淮南	103	520	5.0	386	39	8	1	27	56	0	0
通辽	51	216	4.16	190	17	1	0	7	0	0	0
喀什	25	93	3.6	79	9	0	0	3	0	0	0
北海	50	246	4.91	137	25	3	0	70	8	0	0
海西	9	31	3.37	27	3	0	0	0	0	0	0
临夏	5	17	3.17	15	2	0	0	0	0	0	0
楚雄	23	110	4.67	84	9	0	0	17	0	0	0
绵阳	115	572	4.95	415	32	5	0	108	10	0	0
牡丹江	82	378	4.6	327	21	0	0	28	0	0	0
孝感	131	664	5.06	538	79	4	5	36	0	0	0
乌兰察布	18	68	3.71	58	7	0	0	2	0	0	0
滨州	131	589	4.46	439	46	7	3	90	0	0	0
资阳	35	139	3.91	111	16	0	0	11	0	0	0
张家口	74	298	3.98	241	22	0	0	33	0	0	0
大庆	121	536	4.43	451	39	2	0	41	0	0	0
昆明	557	4326	7.76	1879	301	32	3	966	1141	1	0
朔州	22	90	4.04	80	8	0	0	0	0	0	0
赣州	161	860	5.31	564	62	21	0	95	115	0	0
迪庆	2	13	4.58	12	0	0	0	0	0	0	0
汕尾	31	139	4.49	116	16	0	0	5	0	0	0
合肥	1249	9250	7.4	5293	629	282	94	1530	1368	51	0
五家渠	5	19	3.48	18	0	0	0	0	0	0	0
百色	26	111	4.26	99	11	0	0	0	0	0	0
广安	51	224	4.36	190	26	0	0	7	0	0	0
珠海	271	1546	5.68	664	183	15	4	623	54	1	0
海东	6	17	2.81	15	1	0	0	0	0	0	0
毕节	29	126	4.24	99	19	1	0	5	0	0	0
拉萨	36	181	5.01	164	5	0	0	10	0	0	0
三明	53	257	4.77	214	21	0	0	21	0	0	0
阜阳	128	705	5.5	438	40	10	2	210	3	0	0
荆州	153	849	5.53	656	62	8	0	108	13	0	0
济南	1444	11854	8.2	5438	849	320	247	1455	3541	2	0
沧州	144	722	4.99	598	66	3	0	53	0	0	0
上海	4112	31939	7.76	15838	2892	460	324	7419	4907	95	0
泉州	321	1663	5.17	1001	181	29	2	358	85	4	0
菏泽	114	523	4.59	374	69	5	0	56	17	0	0
崇左	8	33	4.0	31	1	0	0	0	0	0	0
镇江	93	408	4.39	298	31	7	0	71	0	0	0
阳泉	67	295	4.4	217	17	1	0	43	15	0	0
台州	147	656	4.45	531	40	13	0	68	0	2	0
威海	308	1591	5.15	906	134	20	0	252	274	3	0
甘孜	4	18	3.87	16	1	0	0	0	0	0	0
莆田	84	447	5.3	341	32	5	0	64	3	0	0
乐山	56	270	4.78	228	19	0	0	22	0	0	0
长沙	1056	8340	7.89	4700	383	161	40	1556	1491	5	0
中山	308	1629	5.28	920	192	7	4	469	35	0	0
吴忠	12	50	4.06	41	7	0	0	2	0	0	0
贺州	14	70	4.76	61	6	0	0	2	0	0	0
南充	110	562	5.07	352	43	2	0	144	18	0	0
保山	15	81	5.21	77	4	0	0	0	0	0	0
运城	112	539	4.77	380	33	1	0	122	0	0	0
襄阳	263	1832	6.95	1077	196	58	0	493	4	0	0
岳阳	154	840	5.44	723	47	5	1	41	19	0	0
玉树	0	3	4.07	3	0	0	0	0	0	0	0
贵阳	440	3046	6.92	1375	194	76	38	409	942	8	0
乌鲁木齐	499	3065	6.13	1710	158	95	19	850	229	1	0
常德	121	664	5.44	527	49	6	0	80	0	0	0
石河子	83	474	5.69	342	37	2	0	91	0	0	0
眉山	44	195	4.38	169	16	0	0	8	0	0	0
太原	897	5797	6.45	3415	250	137	52	547	1393	0	0
长春	1180	9915	8.39	5071	658	117	115	790	3144	16	0
随州	45	245	5.42	214	18	0	0	12	0	0	0
玉溪	24	119	4.93	90	6	0	0	5	17	0	0
株洲	192	1070	5.55	627	43	4	0	360	34	0	0
阿里	0	0	2.37	0	0	0	0	0	0	0	0
莱芜	30	140	4.53	118	9	0	0	12	0	0	0
铁岭	90	436	4.81	289	26	0	0	12	106	1	0
西安	1855	14592	7.86	6820	1448	621	179	2196	3306	18	0
嘉峪关	9	34	3.65	32	1	0	0	0	0	0	0
德宏	11	55	4.67	51	3	0	0	0	0	0	0
定西	14	44	3.07	37	5	0	0	1	0	0	0
克孜勒苏	1	3	3.09	2	0	0	0	0	0	0	0
宜春	81	451	5.57	314	34	1	1	12	87	0	0
宁波	540	3495	6.46	2008	379	48	9	490	553	5	0
乌海	13	55	4.03	53	1	0	0	0	0	0	0
青岛	1384	9624	6.94	4865	1018	188	56	1994	1485	14	0
济源	22	96	4.35	84	8	0	0	2	0	0	0
丹东	72	322	4.44	261	31	0	0	29	0	0	0
焦作	111	582	5.2	467	68	4	2	35	3	0	0
临汾	104	559	5.35	387	50	7	1	99	13	0	0
陇南	7	28	3.57	23	4	0	0	0	0	0	0
辽源	18	73	4.03	67	5	0	0	0	0	0	0
巴音郭楞	15	48	3.2	42	2	0	0	2	0	0	0
自贡	86	458	5.28	294	54	1	0	91	15	0	0
周口	104	457	4.37	377	58	0	0	11	8	0	0
黄南	0	1	5.0	1	0	0	0	0	0	0	0
常州	331	1934	5.83	1355	130	51	0	377	18	0	0
固原	6	24	3.73	21	2	0	0	0	0	0	0
鞍山	253	1368	5.39	889	125	7	0	176	168	0	0
通化	21	82	3.8	72	7	0	0	2	0	0	0
宁德	60	292	4.87	222	18	0	0	51	0	0	0
十堰	130	790	6.04	554	42	4	9	18	159	0	0
大连	1086	8326	7.66	3982	680	121	70	904	2541	25	0
包头	112	563	5.01	437	21	1	0	102	0	0	0
鄂尔多斯	44	175	3.91	163	7	1	0	1	0	0	0
哈尔滨	771	5650	7.32	2824	329	39	63	605	1786	2	0
伊犁	39	169	4.27	140	18	1	0	8	0	0	0
惠州	262	1504	5.72	827	143	20	0	320	190	1	0
宿迁	142	627	4.41	455	42	12	2	108	3	2	0
遵义	110	585	5.29	342	40	6	4	36	155	0	0
黄冈	83	377	4.5	330	25	0	2	18	0	0	0
平顶山	118	556	4.69	473	42	0	0	38	0	0	0
攀枝花	52	266	5.04	233	20	0	0	11	0	0	0
烟台	578	3531	6.1	1912	165	44	8	593	806	0	0
五指山	2	12	4.67	12	0	0	0	0	0	0	0
白山	26	109	4.13	98	10	0	0	0	0	0	0
佳木斯	60	238	3.93	208	15	2	1	9	0	0	0
商丘	130	652	4.99	468	51	1	0	129	1	0	0
河源	45	207	4.55	136	27	4	0	37	1	0	0
锡林郭勒	12	40	3.34	38	1	0	0	0	0	0	0
廊坊	225	1021	4.52	751	61	17	0	186	3	1	0
龙岩	57	246	4.31	191	18	0	0	35	0	0	0
开封	167	993	5.92	723	74	8	2	182	2	0	0
茂名	80	407	5.03	337	46	0	0	22	0	0	0
西宁	170	1007	5.91	664	56	21	1	260	2	0	0
马鞍山	82	428	5.22	372	35	0	0	19	0	0	0
阿拉尔	3	14	4.1	12	1	0	0	0	0	0	0
临沂	339	1722	5.07	991	94	24	7	558	46	0	0
邢台	173	964	5.56	537	51	0	0	158	215	0	0
梧州	34	155	4.46	103	15	0	0	36	0	0	0
聊城	146	640	4.35	402	37	15	0	142	42	0	0
铜陵	61	267	4.34	221	18	1	2	21	2	0	0
铜川	20	81	3.95	72	6	0	0	2	0	0	0
来宾	14	62	4.4	53	4	1	0	3	0	0	0
抚顺	186	944	5.06	749	104	10	1	67	10	0	0
鹤岗	16	59	3.65	53	3	0	0	2	0	0	0
黔西南	19	90	4.55	74	9	2	0	3	0	0	0
吐鲁番	5	16	2.95	15	1	0	0	0	0	0	0
湘西	32	146	4.46	130	15	0	0	0	0	0	0
抚州	56	281	4.97	229	23	1	0	26	0	0	0
大兴安岭	4	15	3.67	14	0	0	0	0	0	0	0
哈密	39	172	4.31	155	16	0	0	0	0	0	0
遂宁	67	322	4.8	243	37	1	0	38	1	0	0
荆门	79	405	5.12	350	41	0	0	13	0	0	0
沈阳	1850	16048	8.67	7830	1416	174	653	1295	4661	18	0
博尔塔拉	7	30	3.86	27	2	0	0	0	0	0	0
林芝	3	11	3.55	9	1	0	0	0	0	0	0
黄山	34	169	4.95	128	10	0	0	29	0	0	0
七台河	13	40	3.07	35	4	0	0	0	0	0	0
淄博	454	2412	5.31	1463	134	34	6	761	11	0	0
延边	56	221	3.93	178	22	1	0	17	0	0	0
海南州	1	4	4.0	3	0	0	0	0	0	0	0
南平	39	166	4.16	138	13	0	0	14	0	0	0
巴中	45	209	4.59	134	19	0	0	54	0	0	0
普洱	12	48	3.89	42	5	0	0	0	0	0	0
双鸭山	15	54	3.44	50	3	0	0	0	0	0	0
保定	330	1878	5.69	1136	112	9	0	193	426	0	0
许昌	111	496	4.46	412	38	0	0	44	0	0	0
松原	48	232	4.76	165	16	0	0	11	37	0	0
景德镇	61	289	4.69	233	20	0	0	35	0	0	0
金昌	7	25	3.3	23	2	0	0	0	0	0	0
杭州	1051	6843	6.5	3849	808	288	29	892	972	1	0
东莞	845	5108	6.03	2808	432	160	4	1299	401	0	0
衡水	117	555	4.73	460	42	2	0	50	0	0	0
安阳	144	751	5.18	630	68	3	0	49	0	0	0
宜宾	89	467	5.21	219	38	7	0	92	108	0	0
无锡	508	2687	5.28	1689	384	43	17	424	125	2	0
榆林	49	189	3.82	147	30	0	0	11	0	0	0
澳门	1	4	2.3	2	1	0	0	0	0	0	0
舟山	31	129	4.1	112	7	0	0	9	0	0	0
克拉玛依	22	84	3.79	80	4	0	0	0	0	0	0
银川	200	1038	5.18	585	95	19	3	320	13	0	0
济宁	263	1452	5.51	797	79	22	6	441	105	0	0
淮安	173	724	4.17	497	69	22	1	118	14	0	0
日照	187	986	5.27	609	97	15	1	259	2	1	0
安庆	119	608	5.1	517	57	8	0	25	0	0	0
徐州	487	3355	6.88	2059	156	62	7	329	738	0	0
中卫	6	26	3.97	23	3	0	0	0	0	0	0
石家庄	1052	7249	6.89	3876	430	131	111	635	1998	65	0
芜湖	163	792	4.85	503	40	22	1	150	69	4	0
仙桃	46	271	5.86	248	23	0	0	0	0	0	0
泸州	91	418	4.56	270	48	0	0	97	1	0	0
宿州	60	258	4.3	198	28	2	0	12	16	0	0
衢州	75	383	5.07	287	24	6	0	64	0	0	0
神农架	0	1	2.2	1	0	0	0	0	0	0	0
酒泉	11	48	4.1	41	4	0	0	2	0	0	0
香港	0	1	1.66	0	0	0	0	0	0	0	0
黑河	6	19	3.17	17	1	0	0	0	0	0	0
潮州	24	130	5.22	90	28	0	0	11	0	0	0
晋中	126	584	4.6	450	36	6	2	84	3	0	0
漳州	83	384	4.63	199	31	2	2	146	3	0	0
桂林	251	1667	6.64	1109	166	23	0	363	4	0	0
海北	0	1	2.72	1	0	0	0	0	0	0	0
佛山	505	2875	5.68	1713	348	48	5	555	200	3	0
邵阳	76	353	4.58	318	21	0	0	12	0	0	0
大同	80	370	4.58	273	28	2	0	43	23	0	0
南通	251	1293	5.14	919	70	21	9	101	171	0	0
揭阳	51	242	4.69	144	41	1	0	53	0	0	0
云浮	18	78	4.17	66	9	0	0	1	0	0	0
南阳	162	780	4.8	559	51	10	0	157	1	0	0
江门	154	932	6.05	398	121	2	0	311	97	0	0
琼海	6	28	4.1	21	3	0	0	2	0	0	0
扬州	262	1601	6.09	1183	122	45	3	178	64	3	0
淮北	96	536	5.55	298	40	13	0	57	125	0	0
丽水	80	354	4.41	312	33	1	0	7	0	0	0
德阳	76	345	4.53	253	31	2	0	55	2	0	0
温州	287	1407	4.89	976	124	5	4	291	5	0	0
昌都	1	4	3.27	4	0	0	0	0	0	0	0
汕头	136	746	5.48	235	143	5	1	347	13	0	0
承德	91	394	4.3	314	25	3	0	50	0	0	0
金华	303	1488	4.9	1210	100	40	0	110	25	1	0
临沧	9	39	4.04	37	2	0	0	0	0	0	0
肇庆	55	270	4.9	143	37	0	0	87	0	0	0
成都	2057	15632	7.59	7750	1257	468	108	2220	3767	59	0
防城港	22	101	4.41	93	6	0	0	0	0	0	0
