2015-03-05	ankang.ganji.com	81	412	5.08641975308642	163	29	0	0	38	152	0	30
2015-03-05	bj.ganji.com	44793	430373	9.608041435045655	148929	18006	1840	6169	40402	156724	863	57440
2015-03-05	changde.ganji.com	312	2302	7.378205128205129	1174	258	0	0	386	449	0	35
2015-03-05	fuxin.ganji.com	210	1429	6.804761904761905	659	302	0	0	467	1	0	0
2015-03-05	heyuan.ganji.com	151	909	6.0198675496688745	369	102	11	0	156	271	0	0
2015-03-05	heze.ganji.com	436	2725	6.25	1095	419	0	0	692	371	0	148
2015-03-05	panjin.ganji.com	202	1182	5.851485148514851	729	94	0	0	245	114	0	0
2015-03-05	wenzhou.ganji.com	1688	11886	7.041469194312796	5324	1125	0	206	1334	2825	0	1072
2015-03-06	baicheng.ganji.com	155	1242	8.012903225806452	1101	70	0	0	71	0	0	0
2015-03-06	cangzhou.ganji.com	689	5054	7.335268505079826	2630	522	0	0	850	876	0	176
2015-03-06	dazhou.ganji.com	246	1493	6.069105691056911	803	125	22	0	417	126	0	0
2015-03-06	dehong.ganji.com	45	235	5.222222222222222	197	25	0	0	13	0	0	0
2015-03-06	haixi.ganji.com	41	215	5.2439024390243905	156	42	0	0	17	0	0	0
2015-03-06	jiangmen.ganji.com	466	3718	7.978540772532189	864	465	4	0	1444	898	0	43
2015-03-06	qh.ganji.com	91	580	6.373626373626373	178	153	0	0	249	0	0	0
2015-03-06	qitaihe.ganji.com	85	557	6.552941176470588	436	42	5	0	74	0	0	0
2015-03-06	quanzhou.ganji.com	1827	16092	8.807881773399014	6985	1292	45	33	3166	3525	0	1046
2015-03-06	shannan.ganji.com	4	14	3.5	10	2	0	0	2	0	0	0
2015-03-06	weifang.ganji.com	2626	22959	8.742955064737243	10938	1558	2	9	4677	4736	0	1039
2015-03-06	xm.ganji.com	4806	43141	8.976487723678735	16498	2555	159	434	6146	12672	48	4629
2015-03-06	yunfu.ganji.com	69	331	4.797101449275362	200	53	0	3	75	0	0	0
2015-03-06	yuxi.ganji.com	98	741	7.561224489795919	334	78	9	0	140	164	0	16
2015-03-07	benxi.ganji.com	247	1613	6.530364372469635	1082	181	0	0	350	0	0	0
2015-03-07	deyang.ganji.com	248	1938	7.814516129032258	1127	177	0	4	252	315	0	63
2015-03-07	huainan.ganji.com	275	1954	7.1054545454545455	1033	203	26	0	286	406	0	0
2015-03-07	huanggang.ganji.com	165	1149	6.963636363636364	791	63	0	1	289	5	0	0
2015-03-07	huludao.ganji.com	307	2372	7.726384364820847	1120	363	13	0	741	135	0	0
2015-03-07	jixi.ganji.com	111	718	6.468468468468468	529	54	0	0	135	0	0	0
2015-03-07	kezilesu.ganji.com	5	15	3.0	11	1	0	0	3	0	0	0
2015-03-07	puer.ganji.com	51	339	6.647058823529412	235	64	0	0	40	0	0	0
2015-03-07	shantou.ganji.com	442	2878	6.51131221719457	864	535	0	0	623	759	0	97
2015-03-07	siping.ganji.com	235	1618	6.885106382978724	862	172	0	0	554	30	0	0
2015-03-07	tangshan.ganji.com	1354	10791	7.969719350073856	4562	985	6	0	2251	2170	1	816
2015-03-07	tongling.ganji.com	158	969	6.132911392405063	498	92	13	5	85	276	0	0
2015-03-07	xiantao.ganji.com	77	656	8.519480519480519	537	33	0	0	86	0	0	0
2015-03-07	zhanjiang.ganji.com	291	1895	6.512027491408935	690	207	99	15	715	169	0	0
2015-03-07	zjtaizhou.ganji.com	853	6735	7.895662368112544	3735	490	33	17	1009	1190	15	246
2015-03-08	akesu.ganji.com	212	1570	7.40566037735849	922	87	55	5	353	148	0	0
2015-03-08	leshan.ganji.com	214	1854	8.663551401869158	807	165	11	0	603	239	0	29
2015-03-08	luzhou.ganji.com	354	2752	7.7740112994350286	1312	499	22	0	444	385	0	90
2015-03-08	sjz.ganji.com	5230	53021	10.137858508604207	19543	3339	207	133	5856	20299	3	3641
2015-03-08	xa.ganji.com	8297	83081	10.013378329516692	34577	4924	306	105	6903	28374	0	7892
2015-03-08	xiaogan.ganji.com	189	1200	6.349206349206349	645	250	0	0	279	26	0	0
2015-03-08	xinyu.ganji.com	121	804	6.644628099173554	594	71	4	4	75	56	0	0
2015-03-08	xuzhou.ganji.com	1243	10555	8.491552695092517	4454	866	29	11	1470	2967	0	758
2015-03-08	yili.ganji.com	149	801	5.375838926174497	479	111	2	0	158	51	0	0
2015-03-09	cn.bing.com	3	4	1.3333333333333333	1	0	0	0	3	0	0	0
2015-03-09	hljyichun.ganji.com	68	294	4.323529411764706	244	20	0	0	30	0	0	0
2015-03-09	jxyichun.ganji.com	316	1798	5.689873417721519	1196	85	37	4	353	123	0	0
2015-03-09	luan.ganji.com	537	3795	7.067039106145251	1808	385	0	27	797	595	0	183
2015-03-09	panzhihua.ganji.com	156	826	5.294871794871795	514	66	2	0	178	66	0	0
2015-03-09	xiangtan.ganji.com	306	1870	6.111111111111111	1051	91	4	0	432	213	0	79
2015-03-09	yangjiang.ganji.com	150	876	5.84	370	95	0	0	197	190	0	24
2015-03-10	baiyin.ganji.com	140	774	5.5285714285714285	523	98	0	0	151	2	0	0
2015-03-10	cc.ganji.com	3834	34617	9.028951486697965	16142	2395	105	30	9850	4875	0	1220
2015-03-10	changzhi.ganji.com	468	2942	6.286324786324786	1722	197	25	0	578	420	0	0
2015-03-10	hz.ganji.com	10909	107034	9.81153176276469	40960	4825	667	1070	6802	36761	0	15949
2015-03-10	langfang.ganji.com	1512	10846	7.173280423280423	5317	814	48	0	2507	1841	0	319
2015-03-10	liupanshui.ganji.com	154	955	6.201298701298701	581	61	17	0	210	86	0	0
2015-03-10	qiannan.ganji.com	155	898	5.7935483870967746	617	57	2	0	118	104	0	0
2015-03-10	shennongjia.ganji.com	7	31	4.428571428571429	21	4	0	0	6	0	0	0
2015-03-10	tj.ganji.com	8241	68660	8.331513165877928	27610	4518	112	120	10433	20604	8	5255
2015-03-10	wuhai.ganji.com	107	608	5.682242990654205	412	22	0	0	174	0	0	0
2015-03-10	wulanchabu.ganji.com	94	617	6.5638297872340425	510	31	0	0	76	0	0	0
2015-03-10	www.kxbaidu.com	2	64	32.0	10	1	0	0	4	41	0	8
2015-03-11	ahsuzhou.ganji.com	242	1359	5.615702479338843	967	81	0	0	195	116	0	0
2015-03-11	anshan.ganji.com	802	5837	7.278054862842893	3515	449	1	7	1289	576	0	0
2015-03-11	bj.fangtan007.com	1	6	6.0	6	0	0	0	0	0	0	0
2015-03-11	changzhou.ganji.com	1927	15412	7.997924234561495	6216	1205	35	135	1817	4848	13	1143
2015-03-11	danzhou.ganji.com	36	145	4.027777777777778	74	21	0	12	7	31	0	0
2015-03-11	hetian.ganji.com	38	302	7.947368421052632	207	29	0	0	66	0	0	0
2015-03-11	huaihua.ganji.com	289	1812	6.269896193771626	938	198	12	0	289	375	0	0
2015-03-11	jstaizhou.ganji.com	408	2476	6.068627450980392	1140	129	15	7	432	682	0	71
2015-03-11	nanping.ganji.com	261	1923	7.367816091954023	733	230	0	0	747	213	0	0
2015-03-11	naqu.ganji.com	1	3	3.0	1	0	0	0	2	0	0	0
2015-03-11	tongliao.ganji.com	374	2270	6.06951871657754	1489	138	7	0	636	0	0	0
2015-03-11	wuzhishan.ganji.com	39	256	6.564102564102564	164	60	0	0	32	0	0	0
2015-03-11	wx.ganji.com	2814	23826	8.466950959488273	10459	1474	83	53	2543	6973	4	2237
2015-03-12	changji.ganji.com	236	1521	6.444915254237288	827	98	13	0	578	5	0	0
2015-03-12	chengde.ganji.com	564	4049	7.179078014184397	2224	405	28	18	937	437	0	0
2015-03-12	daqing.ganji.com	386	2327	6.028497409326425	1531	88	5	2	471	230	0	0
2015-03-12	hn.ganji.com	2434	21438	8.80772391125719	9353	1935	102	20	3852	5165	0	1011
2015-03-12	jiaxing.ganji.com	1037	7144	6.889103182256509	2892	1045	31	8	1757	1080	0	331
2015-03-12	linzhi.ganji.com	10	36	3.6	27	2	0	0	7	0	0	0
2015-03-12	maoming.ganji.com	162	869	5.364197530864198	401	89	0	0	353	26	0	0
2015-03-12	mianyang.ganji.com	489	4153	8.492842535787322	2098	359	8	0	901	570	0	217
2015-03-12	nanchong.ganji.com	385	2572	6.6805194805194805	1377	222	3	0	356	497	0	117
2015-03-12	rikaze.ganji.com	6	18	3.0	12	4	0	0	2	0	0	0
2015-03-12	sanya.ganji.com	1067	7884	7.3889409559512655	3397	631	118	25	1380	2116	7	210
