2014-02-17	bj.ganji.com	64915	574881	8.855903874297157	247177	22182	8817	5358	49700	165754	11083	64810
2014-02-17	sh.ganji.com	46699	402398	8.616844043769674	153445	25085	3982	5362	41637	124166	6114	42607
2014-02-17	sz.ganji.com	24293	198580	8.174371218046351	97193	13585	1478	762	27560	42983	1616	13403
2014-02-17	cd.ganji.com	18138	177337	9.777097805711765	95619	12869	831	231	23668	35182	903	8034
2014-02-17	zz.ganji.com	16873	163465	9.68796301783915	81840	10014	1751	260	14174	44810	1242	9374
2014-02-17	xa.ganji.com	15729	150358	9.55928539640155	72746	10374	1252	228	13020	44224	900	7614
2014-02-17	wh.ganji.com	16776	146512	8.733428707677636	73470	9009	1458	635	12701	40371	1163	7705
2014-02-17	gz.ganji.com	16947	143004	8.438307665073465	56616	12792	1880	906	36090	32389	1128	1203
2014-02-17	su.ganji.com	15122	140965	9.321848961777542	75710	10520	823	463	18602	31559	1128	2160
2014-02-17	qd.ganji.com	13424	134670	10.032032181168058	70588	8770	334	65	11130	37106	1508	5169
2014-02-17	jn.ganji.com	13320	131638	9.882732732732732	62971	7981	603	306	16033	37968	808	4968
2014-02-17	hz.ganji.com	14762	130176	8.818317301178702	59982	8212	894	671	11206	36629	1964	10618
2014-02-17	cq.ganji.com	13358	115753	8.665443928731847	70515	6376	666	138	16727	18607	450	2274
2014-02-17	hf.ganji.com	11605	105001	9.047910383455408	60788	6912	244	138	12418	19645	1076	3780
2014-02-17	nj.ganji.com	12959	104563	8.068755305193301	67160	4628	1822	343	6885	19612	2036	2077
2014-02-17	sy.ganji.com	9850	99286	10.079796954314721	49573	7446	399	66	10366	26219	741	4476
2014-02-17	dl.ganji.com	8010	95434	11.914357053682897	44881	6615	343	203	12878	26486	564	3464
2014-02-17	tj.ganji.com	11349	85249	7.511586923958058	46954	6428	182	103	11129	18568	622	1263
2014-02-17	fz.ganji.com	7858	77888	9.911936879613133	40149	5861	1078	90	8762	18990	612	2346
2014-02-17	sjz.ganji.com	8201	73991	9.022192415559077	35815	5664	268	115	5825	24468	642	1194
2014-02-17	xm.ganji.com	7217	71671	9.93085769710406	36535	6713	646	285	9869	13345	560	3718
2014-02-17	nb.ganji.com	7334	68218	9.301608944641396	30446	6083	526	417	6180	21242	712	2612
2014-02-17	cs.ganji.com	7737	64266	8.306320279177976	38016	4646	408	3	8868	10016	507	1802
2014-02-17	cc.ganji.com	5990	58056	9.692153589315526	33444	4157	341	43	9795	9878	57	341
2014-02-17	ty.ganji.com	5926	53928	9.100236247046912	25862	3313	121	3	6620	15519	453	2037
2014-02-17	yantai.ganji.com	5014	53850	10.739928201037095	29648	3276	367	107	7029	12954	115	354
2014-02-17	wx.ganji.com	5094	46755	9.178445229681978	25413	3807	190	114	5262	10477	345	1147
2014-02-17	weifang.ganji.com	3997	40111	10.035276457343008	23331	3201	17	5	5778	6766	183	830
2014-02-17	km.ganji.com	4126	34948	8.47018904507998	16310	3989	21	267	4523	8801	140	897
2014-02-17	nn.ganji.com	4203	34932	8.311206281227694	16428	4658	340	64	6301	6419	300	422
2014-02-17	hrb.ganji.com	3934	34141	8.678444331469242	21253	2155	53	30	3305	6977	52	316
2014-02-17	hn.ganji.com	3265	31349	9.601531393568147	14737	3064	458	175	5635	6630	132	518
2014-02-17	linyi.ganji.com	2922	30676	10.498288843258042	14838	3087	191	61	2895	8242	200	1162
2014-02-17	xj.ganji.com	3451	29658	8.59403071573457	17447	1241	180	1	2416	7640	142	591
2014-02-17	dg.ganji.com	4227	29478	6.973740241305891	11915	3515	115	35	6286	7170	134	308
2014-02-17	lz.ganji.com	3566	29287	8.212843522153674	15677	1418	252	0	2129	8919	196	696
2014-02-17	changzhou.ganji.com	3183	29090	9.139176877159912	14877	3128	372	87	3188	6480	151	807
2014-02-17	nc.ganji.com	3329	26892	8.078101531991589	16732	2776	209	16	5574	1414	0	171
2014-02-17	zibo.ganji.com	2668	26835	10.058095952023988	16552	2822	58	4	3206	4040	25	128
2014-02-17	nmg.ganji.com	2887	25415	8.803255975060617	14760	1541	220	44	3364	4628	199	659
2014-02-17	jinhua.ganji.com	2653	24294	9.157180550320392	15615	1723	627	396	4654	1128	151	0
2014-02-17	wei.ganji.com	2185	24251	11.098855835240274	16272	1483	247	281	3185	2612	171	0
2014-02-17	xuzhou.ganji.com	2382	24008	10.078925272879934	12814	2045	125	0	3789	4845	15	375
2014-02-17	gy.ganji.com	2851	23262	8.15924237109786	12164	2315	87	27	3213	4709	77	670
2014-02-17	luoyang.ganji.com	2177	21777	10.003215434083602	11890	1508	0	11	1302	6518	222	326
2014-02-17	foshan.ganji.com	2658	21759	8.186230248306998	11201	3266	48	0	3668	3483	93	0
2014-02-17	quanzhou.ganji.com	2291	21453	9.364033173286774	11545	2185	458	36	3944	2938	42	305
2014-02-17	tangshan.ganji.com	2218	19920	8.981064021641117	11095	1686	48	16	3846	3125	104	0
2014-02-17	langfang.ganji.com	2108	19673	9.332542694497153	10962	1378	73	0	3462	3473	67	258
2014-02-17	zhuhai.ganji.com	2035	18832	9.254054054054054	8094	2570	153	41	5680	2228	6	60
2014-02-17	nantong.ganji.com	2089	18655	8.930110100526568	8699	1606	88	59	2338	5060	116	689
2014-02-17	baoding.ganji.com	2317	18403	7.942598187311178	9525	1181	19	0	3084	4221	75	298
2014-02-17	yc.ganji.com	1972	17167	8.705375253549695	8304	1566	39	29	2787	3906	43	493
2014-02-17	handan.ganji.com	1899	16680	8.783570300157978	9702	977	27	0	1844	4130	0	0
2014-02-17	wenzhou.ganji.com	1947	16260	8.35130970724191	8806	1038	29	28	2495	2915	210	739
2014-02-17	jining.ganji.com	1915	15312	7.995822454308094	8163	1089	0	0	2880	3119	61	0
2014-02-17	zhongshan.ganji.com	1773	15301	8.630005640157924	6925	2631	11	38	3011	2443	30	212
2014-02-17	rizhao.ganji.com	1610	14836	9.214906832298137	6563	1860	5	9	1786	4219	95	299
2014-02-17	yangzhou.ganji.com	1577	14716	9.331642358909322	7434	1610	26	22	1425	3971	63	165
2014-02-17	gl.ganji.com	1531	13778	8.999346832135858	5935	1761	195	57	2279	3521	30	0
2014-02-17	yichang.ganji.com	1571	13159	8.376193507320178	9121	518	50	44	720	2541	165	0
2014-02-17	zhuzhou.ganji.com	1333	12644	9.485371342835709	6796	1027	55	15	2015	2632	36	68
2014-02-17	anshan.ganji.com	1251	12241	9.784972022382094	8148	775	3	0	2857	458	0	0
2014-02-17	liaocheng.ganji.com	1433	12199	8.512909979064899	7811	539	23	0	1555	2271	0	0
2014-02-17	wuhu.ganji.com	1334	11943	8.952773613193404	6696	499	22	32	782	3771	141	0
2014-02-17	jiaxing.ganji.com	1454	11681	8.033700137551582	5833	1686	68	82	3406	606	0	0
2014-02-17	sanya.ganji.com	1527	11680	7.648984937786509	5333	919	342	38	2029	2837	0	182
2014-02-17	binzhou.ganji.com	1278	11247	8.800469483568076	7136	422	8	18	2457	1185	0	21
2014-02-17	liuzhou.ganji.com	1337	11148	8.338070306656695	6331	1225	291	15	2674	612	0	0
2014-02-17	ganzhou.ganji.com	1184	10975	9.269425675675675	7050	771	271	9	1424	1398	52	0
2014-02-17	dezhou.ganji.com	1387	10897	7.856524873828406	6653	804	0	0	1212	2020	77	131
2014-02-17	xn.ganji.com	1277	10440	8.17541111981206	6894	729	44	2	833	1827	0	111
2014-02-17	putian.ganji.com	941	10345	10.993623804463336	6389	852	101	17	1370	1530	86	0
2014-02-17	qinhuangdao.ganji.com	1049	10308	9.82650142993327	3931	1307	1	13	3206	1850	0	0
2014-02-17	dongying.ganji.com	1342	10294	7.670640834575261	5947	976	105	0	2109	1123	34	0
2014-02-17	huizhou.ganji.com	1291	10196	7.897753679318358	4562	1669	79	53	2650	1121	25	37
2014-02-17	taian.ganji.com	1168	10104	8.650684931506849	5404	966	15	0	1682	2012	25	0
2014-02-17	xiangyang.ganji.com	1039	9819	9.450433108758421	5171	815	84	0	1490	2259	0	0
2014-02-17	cangzhou.ganji.com	1193	9526	7.984911986588433	4986	661	0	0	1227	2652	0	0
2014-02-17	yancheng.ganji.com	1109	9280	8.367899008115419	5908	894	11	0	983	1484	0	0
2014-02-17	zjtaizhou.ganji.com	1113	8867	7.966756513926326	6020	849	32	0	1569	375	22	0
2014-02-17	xinxiang.ganji.com	930	8766	9.425806451612903	5309	785	23	0	1347	1258	44	0
2014-02-17	baoji.ganji.com	978	8683	8.878323108384459	4050	498	0	0	546	3494	95	0
2014-02-17	lianyungang.ganji.com	1092	8535	7.815934065934066	6541	478	58	0	1458	0	0	0
2014-02-17	xianyang.ganji.com	951	8514	8.952681388012618	4870	394	42	0	569	2484	155	0
2014-02-17	jilin.ganji.com	968	8308	8.582644628099173	4837	664	0	0	2196	611	0	0
2014-02-17	suqian.ganji.com	975	8127	8.335384615384616	4579	597	55	14	1456	1372	54	0
2014-02-17	baotou.ganji.com	947	7971	8.417106652587117	3702	1219	8	0	1859	1099	63	21
2014-02-17	shaoxing.ganji.com	929	7844	8.443487621097955	4202	822	42	43	2060	675	0	0
2014-02-17	chifeng.ganji.com	833	7634	9.164465786314526	3754	790	0	0	1545	1477	68	0
2014-02-17	xingtai.ganji.com	964	7588	7.871369294605809	4815	679	0	0	819	1234	41	0
2014-02-17	heze.ganji.com	896	7501	8.371651785714286	3899	987	32	0	1912	638	33	0
2014-02-17	jiujiang.ganji.com	769	7391	9.611183355006501	3702	1037	0	0	1671	981	0	0
2014-02-17	jinzhou.ganji.com	702	7360	10.484330484330485	3829	730	0	20	2370	411	0	0
2014-02-17	huaian.ganji.com	924	7321	7.9231601731601735	4237	728	104	21	599	1380	97	155
2014-02-17	bengbu.ganji.com	888	7191	8.097972972972974	3655	837	0	8	805	1527	183	176
2014-02-17	shangqiu.ganji.com	850	7167	8.431764705882353	4367	731	29	22	685	1258	57	18
2014-02-17	hengshui.ganji.com	871	7038	8.08036739380023	4896	435	26	17	1280	384	0	0
2014-02-17	puyang.ganji.com	769	6986	9.084525357607282	4162	731	0	0	1401	692	0	0
2014-02-17	hengyang.ganji.com	699	6828	9.768240343347639	4434	1048	16	2	752	576	0	0
2014-02-17	nanyang.ganji.com	886	6796	7.670428893905192	3911	493	29	0	907	1396	24	36
2014-02-17	zhangzhou.ganji.com	752	6645	8.836436170212766	3102	706	26	19	1212	1493	87	0
2014-02-17	zaozhuang.ganji.com	857	6525	7.613768961493582	4057	577	33	0	1206	652	0	0
2014-02-17	xinyang.ganji.com	713	6465	9.067321178120617	4375	477	6	0	1386	221	0	0
2014-02-17	sxyulin.ganji.com	690	6417	9.3	4132	539	23	0	1175	459	89	0
2014-02-17	xuchang.ganji.com	729	6340	8.696844993141289	3170	800	0	0	948	1390	32	0
2014-02-17	chengde.ganji.com	833	6317	7.583433373349339	3767	543	6	54	1046	875	26	0
2014-02-17	fushun.ganji.com	723	6272	8.674965421853388	3902	467	0	0	1377	526	0	0
2014-02-17	ningde.ganji.com	621	6181	9.953301127214171	3568	934	2	12	867	786	12	0
